"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Jakob Poeltl","SAS",25,1,1,0,19.3,2,1,1,100,0,0,0,0,0,0,1,5,6,3,2,2,0,0,17.7,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,"2021-01-05"
"Kawhi Leonard","LAC",29,1,0,1,37.2,30,13,22,59.1,1,3,33.3,3,3,100,2,1,3,10,0,2,1,1,57.6,1,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,0,36,"2021-01-05"
"Nikola Jokic","DEN",25,1,1,0,36.6,35,12,20,60,1,1,100,10,12,83.3,5,10,15,6,4,3,1,5,70,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,2,43,"2021-01-05"
"Rudy Gay","SAS",34,1,1,0,24.7,16,6,11,54.5,3,5,60,1,2,50,1,6,7,1,1,0,0,0,24.9,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,19,"2021-01-05"
"Taurean Prince","BKN",26,1,1,0,19.7,8,3,9,33.3,1,5,20,1,1,100,0,0,0,2,0,0,1,2,14,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,5,"2021-01-05"
"Timothe Luwawu-Cabarrot","BKN",25,1,1,0,24.3,11,5,9,55.6,1,5,20,0,0,0,0,3,3,1,1,0,0,2,15.1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,10,"2021-01-05"
"Will Barton","DEN",30,1,1,0,35.9,20,7,14,50,2,7,28.6,4,6,66.7,0,7,7,3,2,2,0,2,36.9,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,2,21,"2021-01-05"
"Xavier Tillman","MEM",21,1,0,1,17.6,8,3,8,37.5,0,1,0,2,2,100,0,2,2,0,1,1,0,0,12.4,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,5,"2021-01-05"
"Anthony Davis","LAL",27,1,1,0,34.4,26,10,20,50,4,10,40,2,3,66.7,0,10,10,4,4,3,3,0,58,1,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,1,33,"2021-01-05"
"De'Anthony Melton","MEM",22,1,0,1,15.7,5,2,6,33.3,1,3,33.3,0,0,0,0,2,2,5,2,1,1,3,18.9,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,5,"2021-01-05"
"Desmond Bane","MEM",22,1,0,1,24.7,7,3,8,37.5,1,4,25,0,0,0,0,3,3,1,2,1,0,1,13.1,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,4,"2021-01-05"
"Tyler Johnson","BKN",28,1,1,0,18.4,6,2,5,40,2,4,50,0,0,0,0,1,1,7,0,2,0,1,23.7,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,14,"2021-01-05"
"Jeff Green","BKN",34,1,1,0,19.1,2,1,3,33.3,0,1,0,0,0,0,0,5,5,0,0,0,0,3,8,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,4,"2021-01-05"
"Marc Gasol","LAL",35,1,1,0,18.7,3,1,3,33.3,1,2,50,0,0,0,0,4,4,2,1,1,2,5,18.8,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,6,"2021-01-05"
"Dejounte Murray","SAS",24,1,1,0,36.7,21,9,18,50,2,5,40,1,1,100,2,3,5,5,2,2,0,2,38.5,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,0,22,"2021-01-05"
"Denzel Valentine","CHI",27,1,1,0,19.2,0,0,3,0,0,2,0,0,0,0,0,8,8,2,1,1,0,0,14.6,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,9,"2021-01-05"
"Serge Ibaka","LAC",31,1,0,1,25.3,3,1,7,14.3,0,2,0,1,2,50,1,4,5,1,1,1,2,1,18.5,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,3,"2021-01-05"
"Jarred Vanderbilt","MIN",21,1,0,1,23.1,11,4,5,80,0,0,0,3,7,42.9,1,4,5,2,0,3,2,4,35,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,14,"2021-01-05"
"Gorgui Dieng","MEM",30,1,0,1,21.6,13,6,8,75,1,1,100,0,0,0,1,3,4,1,2,2,0,3,23.3,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,13,"2021-01-05"
"Patrick Beverley","LAC",32,1,0,1,32.6,20,7,10,70,6,9,66.7,0,0,0,1,7,8,8,1,0,2,5,46.6,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,29,"2021-01-05"
"Patty Mills","SAS",32,1,1,0,28.7,27,8,16,50,8,12,66.7,3,4,75,0,1,1,1,1,1,0,0,31.7,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,1,22,"2021-01-05"
"DeAndre Jordan","BKN",32,1,1,0,8.9,5,2,2,100,0,0,0,1,1,100,2,2,4,1,1,0,1,5,13.3,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,"2021-01-05"
"Jamal Murray","DEN",23,1,1,0,31.8,13,3,7,42.9,1,4,25,6,6,100,0,1,1,3,2,0,0,4,16.7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,9,"2021-01-05"
"Landry Shamet","BKN",23,1,1,0,7.2,5,1,3,33.3,1,3,33.3,2,2,100,0,1,1,1,0,0,0,0,7.7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,7,"2021-01-05"
"Reggie Perry","BKN",20,1,1,0,7.2,5,2,3,66.7,0,1,0,1,1,100,0,5,5,1,3,0,0,3,9.5,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,6,"2021-01-05"
"Gary Harris","DEN",26,1,1,0,32.8,10,4,8,50,0,1,0,2,2,100,1,2,3,3,1,1,0,2,20.1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,12,"2021-01-05"
"Robert Covington","POR",30,1,0,1,36.5,14,5,10,50,4,9,44.4,0,0,0,1,5,6,1,0,1,1,5,28.7,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,13,"2021-01-05"
"Chris Chiozza","BKN",25,1,1,0,6.1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2.7,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,3,"2021-01-05"
"Damian Lillard","POR",30,1,0,1,36.7,24,6,17,35.3,3,11,27.3,9,11,81.8,0,5,5,9,0,0,0,1,43.5,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,2,24,"2021-01-05"
"Garrett Temple","CHI",34,1,1,0,28.4,14,5,10,50,4,9,44.4,0,0,0,0,1,1,0,2,3,1,1,25.2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,13,"2021-01-05"
"Jarrett Culver","MIN",21,1,0,1,22.2,4,2,5,40,0,1,0,0,0,0,1,5,6,1,2,0,0,2,10.7,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,4,"2021-01-05"
"Monte Morris","DEN",25,1,1,0,25,4,1,3,33.3,1,3,33.3,1,4,25,1,0,1,2,0,3,0,0,17.2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,3,7,"2021-01-05"
"Otto Porter Jr.","CHI",27,1,1,0,28.2,19,7,14,50,4,7,57.1,1,2,50,2,11,13,1,0,0,0,2,36.1,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,1,25,"2021-01-05"
"Facundo Campazzo","DEN",29,1,1,0,25.9,11,3,7,42.9,0,3,0,5,7,71.4,0,1,1,2,0,0,0,4,15.2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,6,"2021-01-05"
"Juancho Hernangomez","MIN",25,1,0,1,34.4,25,10,14,71.4,5,8,62.5,0,1,0,3,5,8,2,0,2,1,3,46.6,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,30,"2021-01-05"
"Jusuf Nurkic","POR",26,1,0,1,28,12,6,15,40,0,2,0,0,0,0,3,8,11,6,1,0,1,4,36.2,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,0,16,"2021-01-05"
"Lou Williams","LAC",34,1,0,1,21.3,15,5,13,38.5,2,5,40,3,3,100,0,2,2,2,1,1,0,2,22.4,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,9,"2021-01-05"
"Thaddeus Young","CHI",32,1,1,0,23.2,10,4,8,50,1,2,50,1,1,100,2,6,8,4,3,0,0,4,22.6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,13,"2021-01-05"
"D'Angelo Russell","MIN",24,1,0,1,37.4,33,10,21,47.6,4,9,44.4,9,10,90,0,3,3,11,3,2,0,3,56.1,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,1,31,"2021-01-05"
"Malik Beasley","MIN",24,1,0,1,37.7,15,5,16,31.3,0,6,0,5,5,100,2,4,6,4,1,0,0,1,27.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,0,12,"2021-01-05"
"Wendell Carter Jr.","CHI",21,1,1,0,25.2,13,4,9,44.4,0,2,0,5,6,83.3,2,1,3,5,1,1,1,5,29.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,13,"2021-01-05"
"Zach LaVine","CHI",25,1,1,0,42.7,18,6,18,33.3,3,10,30,3,3,100,0,4,4,9,4,0,2,2,38.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,0,17,"2021-01-05"
"CJ McCollum","POR",29,1,0,1,35.9,26,10,21,47.6,6,14,42.9,0,0,0,0,5,5,4,5,3,0,3,42,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,11,0,19,"2021-01-05"
"Luke Kennard","LAC",24,1,0,1,37.9,9,3,10,30,1,5,20,2,2,100,1,5,6,4,3,0,0,1,19.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,8,"2021-01-05"
"Coby White","CHI",20,1,1,0,38.7,21,8,19,42.1,2,7,28.6,3,4,75,2,8,10,5,2,0,0,2,38.5,1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,1,22,"2021-01-05"
"Dennis Schroder","LAL",27,1,1,0,36.1,12,5,15,33.3,1,4,25,1,1,100,0,2,2,6,4,0,0,0,19.4,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,0,8,"2021-01-05"
"Gary Trent Jr.","POR",21,1,0,1,18.6,13,5,10,50,2,5,40,1,2,50,1,0,1,0,1,0,0,1,13.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,6,"2021-01-05"
"Georges Niang","UTA",27,1,0,1,7.1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-05"
"Harry Giles III","POR",22,1,0,1,4.2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2021-01-05"
"PJ Dozier","DEN",24,1,1,0,16.2,3,1,3,33.3,0,1,0,1,2,50,0,5,5,1,2,0,1,3,11.5,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,4,"2021-01-05"
"Paul Millsap","DEN",35,1,1,0,15.5,10,5,9,55.6,0,2,0,0,0,0,2,1,3,1,2,0,0,4,13.1,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,6,"2021-01-05"
"Amir Coffey","LAC",23,1,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-05"
"Daniel Gafford","CHI",22,1,1,0,9.5,2,1,2,50,0,0,0,0,0,0,2,0,2,0,0,0,1,1,7.4,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,5,"2021-01-05"
"JaMychal Green","DEN",30,1,1,0,20.3,17,5,8,62.5,3,3,100,4,6,66.7,1,5,6,1,1,0,0,3,24.7,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,17,"2021-01-05"
"Ed Davis","MIN",31,1,0,1,13.8,4,2,3,66.7,0,0,0,0,0,0,2,4,6,0,0,0,0,4,11.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,5,"2021-01-05"
"Patrick Williams","CHI",19,1,1,0,24.9,14,5,8,62.5,2,2,100,2,2,100,1,2,3,1,2,0,0,2,17.1,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,13,"2021-01-05"
"R.J. Hampton","DEN",19,1,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-05"
"Derrick Jones Jr.","POR",23,1,0,1,31.4,5,2,7,28.6,0,3,0,1,4,25,2,1,3,1,1,3,1,0,21.1,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,3,4,"2021-01-05"
"Enes Kanter","POR",28,1,0,1,15.6,2,1,3,33.3,0,0,0,0,0,0,3,7,10,2,1,0,0,1,16,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,10,"2021-01-05"
"Patrick Patterson","LAC",31,1,0,1,6.5,5,2,2,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,"2021-01-05"
"Anfernee Simons","POR",21,1,0,1,5.1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,-2,"2021-01-05"
"LaMarcus Aldridge","SAS",35,1,1,0,25.2,14,6,16,37.5,2,6,33.3,0,0,0,2,4,6,2,1,1,0,0,26.2,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,0,14,"2021-01-05"
"Elijah Hughes","UTA",22,1,0,1,7.6,5,2,5,40,1,4,25,0,0,0,0,2,2,0,3,0,0,0,4.4,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,1,"2021-01-05"
"Shaquille Harrison","UTA",27,1,0,1,7.2,3,1,2,50,0,0,0,1,2,50,0,1,1,0,0,1,0,0,7.2,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,3,"2021-01-05"
"Trent Forrest","UTA",22,1,0,1,7.6,2,0,0,0,0,0,0,2,2,100,0,0,0,1,0,1,0,1,6.5,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2021-01-05"
"Udoka Azubuike","UTA",21,1,0,1,7.6,2,0,0,0,0,0,0,2,4,50,0,2,2,0,0,1,0,1,7.4,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,2,"2021-01-05"
"Miye Oni","UTA",23,1,0,1,11.3,0,0,2,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,2.7,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,-1,"2021-01-05"
"Wesley Matthews","LAL",34,1,1,0,29.8,4,1,4,25,1,4,25,1,1,100,1,2,3,1,0,0,1,0,12.1,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,8,"2021-01-05"
"Anthony Edwards","MIN",19,1,0,1,25.6,15,6,19,31.6,1,7,14.3,2,2,100,1,2,3,1,3,0,0,1,17.1,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,13,0,2,"2021-01-05"
