"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Bradley Beal","WAS",27,1,0,1,34.9,28,8,19,42.1,0,3,0,12,13,92.3,1,3,4,3,3,1,1,4,40.3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,1,18,"2020-12-31"
"Donovan Mitchell","UTA",24,1,0,1,36.2,23,9,23,39.1,3,8,37.5,2,2,100,1,5,6,3,3,1,0,1,34.7,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14,0,15,"2020-12-31"
"Raul Neto","WAS",28,1,0,1,21.8,15,5,7,71.4,3,3,100,2,2,100,0,4,4,1,0,3,0,2,30.3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,19,"2020-12-31"
"Royce O'Neale","UTA",27,1,0,1,34.5,8,3,6,50,2,3,66.7,0,0,0,1,8,9,1,2,1,1,2,24.3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,13,"2020-12-31"
"Thomas Bryant","WAS",23,1,0,1,34.2,28,10,11,90.9,3,3,100,5,7,71.4,2,1,3,0,1,1,3,3,42.6,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,28,"2020-12-31"
"Cassius Stanley","IND",21,1,1,0,1.6,3,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,1,3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,"2020-12-31"
"Edmond Sumner","IND",25,1,1,0,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2020-12-31"
"Frank Kaminsky","PHX",27,1,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2020-12-31"
"JaKarr Sampson","IND",27,1,1,0,1.6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2020-12-31"
"Jalen Lecque","IND",20,1,1,0,1.6,3,1,1,100,0,0,0,1,1,100,0,1,1,1,0,0,0,0,5.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,"2020-12-31"
"Jared Harper","NYK",23,1,0,1,3.4,2,0,0,0,0,0,0,2,2,100,0,0,0,0,2,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2020-12-31"
"Theo Pinson","NYK",25,1,0,1,3.4,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,"2020-12-31"
"Aron Baynes","TOR",34,1,1,0,14.9,3,1,3,33.3,1,3,33.3,0,0,0,1,3,4,1,1,0,0,3,8.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,4,"2020-12-31"
"Cory Joseph","SAC",29,1,0,1,22.6,9,3,6,50,0,1,0,3,3,100,0,1,1,5,1,2,0,4,22.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,9,"2020-12-31"
"Gary Clark","ORL",26,1,0,1,10,3,1,2,50,0,1,0,1,1,100,0,2,2,0,0,0,0,0,5.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,4,"2020-12-31"
"Ignas Brazdeikis","NYK",21,1,0,1,0.8,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2020-12-31"
"Mitchell Robinson","NYK",22,1,0,1,25.2,4,2,4,50,0,0,0,0,0,0,2,5,7,0,1,2,0,4,17.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,6,"2020-12-31"
"Moritz Wagner","WAS",23,1,0,1,7.5,5,2,3,66.7,1,1,100,0,0,0,1,1,2,0,0,0,0,4,7.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,"2020-12-31"
"Otto Porter Jr.","CHI",27,1,1,0,30.9,28,10,14,71.4,5,9,55.6,3,3,100,1,11,12,3,0,3,0,0,55.9,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,44,"2020-12-31"
"Stanley Johnson","TOR",24,1,1,0,12.6,0,0,2,0,0,2,0,0,0,0,1,3,4,2,0,0,0,1,7.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,5,"2020-12-31"
"Cameron Payne","PHX",26,1,1,0,18.2,10,4,8,50,2,3,66.7,0,0,0,0,1,1,2,1,0,0,3,13.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,7,"2020-12-31"
"Chuma Okeke","ORL",22,1,0,1,17.2,6,2,4,50,2,4,50,0,0,0,0,1,1,1,1,0,0,1,7.7,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,4,"2020-12-31"
"DeAndre' Bembry","TOR",26,1,1,0,2.8,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,0,0,1,2.9,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2020-12-31"
"Deandre Ayton","PHX",22,1,1,0,28.3,4,2,8,25,0,0,0,0,0,0,2,7,9,3,1,1,2,3,27.3,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,11,"2020-12-31"
"Doug McDermott","IND",29,1,1,0,25.3,18,6,13,46.2,3,6,50,3,6,50,3,6,9,0,2,0,0,3,26.8,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,3,14,"2020-12-31"
"Hassan Whiteside","SAC",31,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-1,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-2,"2020-12-31"
"Lamar Stevens","CLE",23,1,0,1,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2020-12-31"
"Luguentz Dort","OKC",21,1,0,1,16.9,8,3,8,37.5,2,4,50,0,0,0,1,2,3,1,2,1,0,3,14.1,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,3,"2020-12-31"
"Malachi Flynn","TOR",22,1,1,0,2.8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,"2020-12-31"
"Marques Bolden","CLE",22,1,0,1,2.4,3,0,0,0,0,0,0,3,4,75,0,1,1,0,0,0,0,0,4.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,"2020-12-31"
"Paul Watson","TOR",26,1,1,0,2.8,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,"2020-12-31"
"Tyrese Maxey","PHI",20,1,1,0,21,10,5,9,55.6,0,0,0,0,0,0,0,2,2,0,1,1,0,2,14.4,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,8,"2020-12-31"
"Derrick Favors","UTA",29,1,0,1,13.8,10,4,8,50,0,0,0,2,3,66.7,3,2,5,1,0,0,1,0,20.5,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,12,"2020-12-31"
"Devin Booker","PHX",24,1,1,0,35.3,25,10,17,58.8,1,2,50,4,7,57.1,0,3,3,7,6,0,1,3,36.1,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,3,19,"2020-12-31"
"Georges Niang","UTA",27,1,0,1,6,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,-3,"2020-12-31"
"Mikal Bridges","PHX",24,1,1,0,36.5,16,6,9,66.7,4,6,66.7,0,0,0,1,5,6,0,0,2,1,0,32.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,24,"2020-12-31"
"Richaun Holmes","SAC",27,1,0,1,36,22,10,13,76.9,0,0,0,2,2,100,4,9,13,2,1,2,1,5,48.6,1,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,31,"2020-12-31"
"Troy Brown Jr.","WAS",21,1,0,1,16.8,6,2,5,40,2,3,66.7,0,0,0,0,1,1,1,1,0,0,3,7.7,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,1,"2020-12-31"
"De'Aaron Fox","SAC",23,1,0,1,35.2,22,9,23,39.1,1,7,14.3,3,6,50,2,3,5,6,2,4,1,2,50,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,14,3,17,"2020-12-31"
"Garrett Temple","CHI",34,1,1,0,28.4,8,3,6,50,1,4,25,1,1,100,1,1,2,4,2,0,0,3,14.4,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,8,"2020-12-31"
"Harrison Barnes","SAC",28,1,0,1,37.1,24,8,14,57.1,2,5,40,6,6,100,2,6,8,1,1,1,1,2,40.1,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,26,"2020-12-31"
"Larry Nance Jr.","CLE",28,1,0,1,36,10,4,9,44.4,1,4,25,1,2,50,1,4,5,7,2,2,1,3,33.5,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,14,"2020-12-31"
"Marvin Bagley III","SAC",21,1,0,1,25.9,4,1,9,11.1,0,0,0,2,2,100,4,4,8,1,3,0,1,0,15.1,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,3,"2020-12-31"
"Mike Scott","PHI",32,1,1,0,17.5,0,0,2,0,0,2,0,0,0,0,0,4,4,0,0,0,0,1,4.8,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,3,"2020-12-31"
"Terrance Ferguson","PHI",22,1,1,0,4,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1.2,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,"2020-12-31"
"Zach LaVine","CHI",25,1,1,0,34.9,22,6,17,35.3,1,7,14.3,9,10,90,0,6,6,7,3,0,1,4,39.7,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,1,19,"2020-12-31"
"Austin Rivers","NYK",28,1,0,1,21.3,7,3,6,50,1,4,25,0,0,0,0,1,1,5,1,1,0,0,17.7,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,10,"2020-12-31"
"Cole Anthony","ORL",20,1,0,1,30.3,16,5,18,27.8,1,4,25,5,5,100,1,6,7,2,2,0,0,2,25.4,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,0,8,"2020-12-31"
"Jae'Sean Tate","HOU",25,1,1,0,20.7,4,2,3,66.7,0,0,0,0,2,0,1,5,6,1,2,1,0,1,13.7,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,8,"2020-12-31"
"John Wall","HOU",30,1,1,0,36.6,22,8,20,40,2,8,25,4,4,100,1,5,6,9,5,1,1,0,43.7,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,12,0,24,"2020-12-31"
"Thon Maker","CLE",23,1,0,1,9.3,6,2,3,66.7,0,0,0,2,2,100,0,1,1,0,0,0,1,1,10.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,6,"2020-12-31"
"Tyrese Haliburton","SAC",20,1,0,1,26.7,11,4,9,44.4,2,4,50,1,2,50,0,2,2,1,1,2,0,2,19.9,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,7,"2020-12-31"
"Bojan Bogdanovic","UTA",31,1,0,1,28.8,3,0,5,0,0,4,0,3,4,75,0,1,1,1,3,0,0,0,2.7,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,-4,"2020-12-31"
"Terence Davis","TOR",23,1,1,0,16.3,10,4,7,57.1,2,5,40,0,0,0,0,4,4,0,3,0,1,3,14.8,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,8,"2020-12-31"
"Ish Smith","WAS",32,1,0,1,7.9,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2.5,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2020-12-31"
"Moses Brown","OKC",21,1,0,1,3.1,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,0,1,0,5.4,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,0,"2020-12-31"
"Robin Lopez","WAS",32,1,0,1,6.3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1.2,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1,"2020-12-31"
"Sterling Brown","HOU",25,1,1,0,12.5,6,2,2,100,2,2,100,0,0,0,0,1,1,1,0,1,0,2,11.7,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9,"2020-12-31"
"Al Horford","OKC",34,1,0,1,24.2,17,7,9,77.8,3,5,60,0,0,0,1,5,6,3,0,0,0,1,28.7,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,23,"2020-12-31"
"Collin Sexton","CLE",22,1,0,1,36.6,28,12,19,63.2,2,2,100,2,2,100,0,1,1,4,2,1,1,2,39.2,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,24,"2020-12-31"
"DeMarcus Cousins","HOU",30,1,1,0,13.9,8,3,5,60,1,2,50,1,2,50,0,1,1,3,2,0,0,0,11.7,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,9,"2020-12-31"
"George Hill","OKC",34,1,0,1,24.2,8,3,7,42.9,2,5,40,0,0,0,0,0,0,4,2,0,0,1,12,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,5,"2020-12-31"
"Dakota Mathias","PHI",25,1,1,0,6,0,0,3,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,"2020-12-31"
"Damyean Dotson","CLE",26,1,0,1,20.8,3,1,2,50,1,1,100,0,0,0,0,1,1,1,2,0,0,2,3.7,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,"2020-12-31"
"Nerlens Noel","NYK",26,1,0,1,18.5,6,3,5,60,0,0,0,0,0,0,2,4,6,0,1,0,1,4,15.2,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,6,"2020-12-31"
"Yuta Watanabe","TOR",26,1,1,0,9.5,0,0,2,0,0,1,0,0,0,0,1,3,4,1,0,1,1,2,12.3,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,5,"2020-12-31"
"Buddy Hield","SAC",28,1,0,1,37.8,19,7,18,38.9,5,15,33.3,0,0,0,0,3,3,5,2,0,1,3,31.1,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,11,0,12,"2020-12-31"
"Dante Exum","CLE",25,1,0,1,28.3,7,2,5,40,2,3,66.7,1,2,50,0,4,4,0,2,0,1,0,12.8,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,6,"2020-12-31"
"Reggie Bullock","NYK",29,1,0,1,38.1,6,3,15,20,0,9,0,0,0,0,0,5,5,3,1,1,1,5,21.5,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,12,0,-2,"2020-12-31"
"Rudy Gobert","UTA",28,1,0,1,34.2,18,7,9,77.8,0,0,0,4,8,50,2,12,14,0,1,1,1,3,39.8,1,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,4,24,"2020-12-31"
"Isaiah Joe","PHI",21,1,1,0,6.9,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,2,1.4,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,"2020-12-31"
"Mike Muscala","OKC",29,1,0,1,15.6,10,4,7,57.1,2,5,40,0,0,0,0,2,2,1,0,0,0,0,13.9,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,10,"2020-12-31"
"Russell Westbrook","WAS",32,1,0,1,39.3,22,8,18,44.4,3,5,60,3,6,50,2,8,10,11,5,1,0,4,48.5,1,1,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,3,22,"2020-12-31"
"T.J. McConnell","IND",28,1,1,0,9.5,4,2,3,66.7,0,0,0,0,0,0,0,1,1,2,2,1,0,0,9.2,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,7,"2020-12-31"
"Vincent Poirier","PHI",27,1,1,0,6.9,2,1,2,50,0,0,0,0,0,0,1,1,2,0,1,0,1,0,6.4,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,5,"2020-12-31"
"Darius Bazley","OKC",20,1,0,1,26.7,7,2,6,33.3,0,3,0,3,3,100,1,3,4,2,4,0,1,2,13.8,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,4,"2020-12-31"
"Dean Wade","CLE",24,1,0,1,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,-1,"2020-12-31"
"Evan Fournier","ORL",28,1,0,1,7.8,3,1,3,33.3,0,2,0,1,1,100,0,1,1,2,0,0,0,1,7.2,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,3,"2020-12-31"
"Mike Conley","UTA",33,1,0,1,34.9,16,5,13,38.5,4,8,50,2,2,100,0,5,5,4,2,2,0,2,32,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,0,15,"2020-12-31"
"Elfrid Payton","NYK",26,1,0,1,23.4,14,7,12,58.3,0,2,0,0,1,0,0,3,3,4,2,1,0,1,24.6,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,13,"2020-12-31"
"Jordan Clarkson","UTA",28,1,0,1,19.5,12,5,11,45.5,2,5,40,0,0,0,2,3,5,2,1,2,0,3,26,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,11,"2020-12-31"
