"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Bradley Beal","WAS",27,1,1,0,35.1,34,12,22,54.5,2,7,28.6,8,9,88.9,2,6,8,9,1,2,1,3,65.1,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,1,41,"2021-01-11"
"Pat Connaughton","MIL",28,1,1,0,18.2,7,3,4,75,1,2,50,0,0,0,1,3,4,0,0,2,2,2,23.8,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,14,"2021-01-11"
"Tyus Jones","MEM",24,1,1,0,31.6,13,5,9,55.6,1,1,100,2,2,100,1,4,5,7,2,3,0,1,36.5,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,23,"2021-01-11"
"P.J. Washington","CHA",22,1,1,0,30.7,13,4,11,36.4,2,5,40,3,4,75,2,3,5,2,1,0,1,2,24,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,1,12,"2021-01-11"
"Desmond Bane","MEM",22,1,1,0,20.2,9,4,5,80,0,1,0,1,1,100,0,4,4,2,2,1,0,2,17.8,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,13,"2021-01-11"
"Khris Middleton","MIL",29,1,1,0,29.8,20,9,17,52.9,2,6,33.3,0,1,0,1,9,10,3,3,1,0,3,36.5,1,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,1,21,"2021-01-11"
"Terry Rozier","CHA",26,1,1,0,34,12,4,8,50,2,5,40,2,3,66.7,0,6,6,2,2,1,0,2,23.2,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,14,"2021-01-11"
"De'Andre Hunter","ATL",23,1,1,0,23,15,4,8,50,1,2,50,6,7,85.7,2,5,7,1,1,1,0,2,26.9,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,18,"2021-01-11"
"Bobby Portis","MIL",25,1,1,0,24.6,20,9,13,69.2,2,3,66.7,0,0,0,2,3,5,0,1,0,1,3,28,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,20,"2021-01-11"
"Brook Lopez","MIL",32,1,1,0,28.4,6,2,6,33.3,1,4,25,1,1,100,2,1,3,3,0,3,1,1,26.1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,13,"2021-01-11"
"Garrison Mathews","WAS",24,1,1,0,20.6,11,3,9,33.3,3,6,50,2,2,100,2,1,3,2,0,0,1,3,20.6,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,10,"2021-01-11"
"Devonte' Graham","CHA",25,1,1,0,35.2,19,7,15,46.7,2,8,25,3,4,75,0,2,2,7,1,3,0,1,39.9,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,1,22,"2021-01-11"
"Gary Trent Jr.","POR",21,1,1,0,29.7,8,2,7,28.6,1,5,20,3,4,75,0,2,2,1,0,0,1,2,14.9,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,6,"2021-01-11"
"Isaac Bonga","WAS",21,1,1,0,12.5,3,1,1,100,1,1,100,0,0,0,0,2,2,0,0,0,0,3,5.4,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,"2021-01-11"
"Kevin Huerter","ATL",22,1,1,0,24.5,8,3,9,33.3,1,4,25,1,1,100,2,3,5,1,1,1,0,1,17.5,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,9,"2021-01-11"
"Richaun Holmes","SAC",27,1,1,0,35.9,16,6,11,54.5,1,1,100,3,4,75,6,4,10,3,3,1,6,5,50.5,1,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,24,"2021-01-11"
"Tony Bradley","PHI",23,1,0,1,13.6,6,3,6,50,0,0,0,0,0,0,4,4,8,1,0,0,2,0,23.1,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,14,"2021-01-11"
"Bismack Biyombo","CHA",28,1,1,0,25.3,2,1,2,50,0,0,0,0,0,0,0,3,3,2,1,0,3,3,16.6,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,7,"2021-01-11"
"Miles Bridges","CHA",22,1,1,0,25.4,13,5,6,83.3,2,2,100,1,1,100,0,2,2,2,0,1,2,2,27.4,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,19,"2021-01-11"
"Damian Lillard","POR",30,1,1,0,40.1,23,8,16,50,3,6,50,4,4,100,0,7,7,5,8,0,1,0,33.9,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,22,"2021-01-11"
"De'Aaron Fox","SAC",23,1,1,0,38.4,21,7,19,36.8,2,6,33.3,5,7,71.4,0,5,5,9,5,1,1,3,41.5,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,2,17,"2021-01-11"
"Harrison Barnes","SAC",28,1,1,0,37.5,30,10,14,71.4,2,3,66.7,8,8,100,0,8,8,2,1,1,0,1,44.6,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,37,"2021-01-11"
"Norman Powell","TOR",27,1,0,1,20.4,10,4,9,44.4,2,4,50,0,0,0,0,3,3,1,0,0,0,2,15.1,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,7,"2021-01-11"
"D.J. Augustin","MIL",33,1,1,0,20.6,8,2,6,33.3,1,3,33.3,3,3,100,0,0,0,4,2,2,0,0,18,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,10,"2021-01-11"
"Derrick Jones Jr.","POR",23,1,1,0,19.3,4,1,3,33.3,0,2,0,2,2,100,1,2,3,1,0,1,1,0,15.1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,10,"2021-01-11"
"Dwayne Bacon","ORL",25,1,0,1,28.5,11,5,11,45.5,0,1,0,1,2,50,0,3,3,0,1,0,1,2,16.6,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,5,"2021-01-11"
"Xavier Tillman","MEM",22,1,1,0,17.8,8,4,5,80,0,0,0,0,0,0,1,0,1,2,0,1,2,2,21.2,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,13,"2021-01-11"
"De'Anthony Melton","MEM",22,1,1,0,18.2,8,3,7,42.9,1,2,50,1,2,50,0,2,2,2,1,1,0,4,15.4,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,5,"2021-01-11"
"Dillon Brooks","MEM",24,1,1,0,33.4,21,6,15,40,2,8,25,7,8,87.5,2,5,7,3,3,1,2,0,39.9,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,1,23,"2021-01-11"
"James Ennis III","ORL",30,1,0,1,15.4,3,1,3,33.3,1,2,50,0,0,0,0,2,2,1,1,1,0,0,8.9,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,4,"2021-01-11"
"Kyle Anderson","MEM",27,1,1,0,30.8,8,2,5,40,0,0,0,4,6,66.7,0,6,6,9,0,0,1,0,31.7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,21,"2021-01-11"
"Paul Reed","PHI",21,1,0,1,20.7,6,3,7,42.9,0,1,0,0,0,0,1,2,3,1,0,0,3,1,20.1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,8,"2021-01-11"
"Lamar Stevens","CLE",23,1,0,1,10,4,2,2,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,"2021-01-11"
"Marvin Bagley III","SAC",21,1,1,0,23.5,8,4,7,57.1,0,2,0,0,0,0,1,6,7,2,2,0,2,0,23.4,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,16,"2021-01-11"
"Nerlens Noel","NYK",26,1,0,1,15,4,2,2,100,0,0,0,0,0,0,1,4,5,0,1,1,2,2,18,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9,"2021-01-11"
"Doug McDermott","IND",29,1,0,1,29.9,21,8,10,80,3,5,60,2,2,100,1,3,4,1,0,1,0,2,30.3,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,23,"2021-01-11"
"Giannis Antetokounmpo","MIL",26,1,1,0,27.3,22,8,16,50,2,4,50,4,7,57.1,0,6,6,4,4,1,2,5,40.2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,3,17,"2021-01-11"
"Isaiah Joe","PHI",21,1,0,1,27.7,18,6,9,66.7,4,7,57.1,2,2,100,0,2,2,4,1,2,0,5,31.4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,17,"2021-01-11"
"JaVale McGee","CLE",32,1,0,1,15.6,6,2,7,28.6,0,1,0,2,2,100,0,7,7,2,1,0,3,3,25.4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,9,"2021-01-11"
"LaMelo Ball","CHA",19,1,1,0,29.6,8,3,13,23.1,2,6,33.3,0,0,0,1,13,14,7,1,3,1,2,46.3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,0,22,"2021-01-11"
"Robert Covington","POR",30,1,1,0,33.9,7,2,9,22.2,1,8,12.5,2,2,100,1,7,8,2,2,2,1,4,26.6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,0,9,"2021-01-11"
"Stanley Johnson","TOR",24,1,0,1,23.3,7,3,6,50,1,2,50,0,0,0,3,2,5,3,2,1,0,2,18.5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,9,"2021-01-11"
"Aaron Holiday","IND",24,1,0,1,14.4,4,1,6,16.7,0,2,0,2,2,100,0,0,0,1,0,3,0,0,14.5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,3,"2021-01-11"
"Brandon Clarke","MEM",24,1,1,0,29.8,15,7,13,53.8,0,2,0,1,2,50,1,3,4,1,2,1,0,2,22.3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,12,"2021-01-11"
"Deni Avdija","WAS",20,1,1,0,19.8,6,3,6,50,0,0,0,0,0,0,1,4,5,1,2,0,0,3,11.5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,6,"2021-01-11"
"Jalen McDaniels","CHA",22,1,1,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-11"
"Karim Mane","ORL",20,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2021-01-11"
"Nick Richards","CHA",23,1,1,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-11"
"Vernon Carey Jr.","CHA",19,1,1,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-11"
"Abdel Nader","PHX",27,1,0,1,3.3,2,0,0,0,0,0,0,2,2,100,0,1,1,1,0,0,0,0,4.7,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,"2021-01-11"
"Carmelo Anthony","POR",36,1,1,0,35.3,20,6,14,42.9,4,9,44.4,4,4,100,1,4,5,3,1,2,2,2,41.5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,0,23,"2021-01-11"
"Cody Martin","CHA",25,1,1,0,6.3,3,1,3,33.3,0,2,0,1,1,100,1,1,2,1,1,0,0,1,5.9,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,4,"2021-01-11"
"E'Twaun Moore","PHX",31,1,0,1,3.3,2,1,3,33.3,0,0,0,0,0,0,1,0,1,0,0,0,0,1,3.2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,"2021-01-11"
"Harry Giles III","POR",22,1,1,0,4.8,2,0,0,0,0,0,0,2,2,100,1,2,3,0,0,1,0,1,8.6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,"2021-01-11"
"JaKarr Sampson","IND",27,1,0,1,4.9,2,1,2,50,0,0,0,0,0,0,1,0,1,0,0,0,0,3,3.2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,-1,"2021-01-11"
"Jonas Valanciunas","MEM",28,1,1,0,29.8,12,6,10,60,0,1,0,0,0,0,2,5,7,3,3,0,1,5,24.9,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,13,"2021-01-11"
"Raul Neto","WAS",28,1,1,0,24.6,16,7,13,53.8,2,6,33.3,0,1,0,0,2,2,2,2,0,0,2,19.4,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,11,"2021-01-11"
"Solomon Hill","ATL",29,1,1,0,21.8,9,3,8,37.5,3,7,42.9,0,0,0,2,6,8,0,0,1,0,2,21.6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,13,"2021-01-11"
"Ty-Shon Alexander","PHX",22,1,0,1,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-11"
"Chris Boucher","TOR",28,1,0,1,32.2,20,7,12,58.3,5,8,62.5,1,1,100,1,7,8,1,0,0,3,1,40.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,26,"2021-01-11"
"Dwight Howard","PHI",35,1,0,1,34.8,7,3,8,37.5,1,3,33.3,0,0,0,1,10,11,2,1,0,1,2,25.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,13,"2021-01-11"
"Tyrese Haliburton","SAC",20,1,1,0,28.9,12,4,8,50,3,6,50,1,2,50,0,3,3,4,1,1,0,2,23.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,14,"2021-01-11"
"Buddy Hield","SAC",28,1,1,0,30.8,18,6,11,54.5,6,11,54.5,0,0,0,0,4,4,3,2,1,0,3,28.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,18,"2021-01-11"
"Damyean Dotson","CLE",26,1,0,1,37,14,6,14,42.9,2,7,28.6,0,0,0,1,2,3,6,1,1,1,3,31.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,0,13,"2021-01-11"
"Edmond Sumner","IND",25,1,0,1,11.5,8,3,4,75,1,2,50,1,2,50,0,3,3,2,0,0,0,1,14.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,10,"2021-01-11"
"Enes Kanter","POR",28,1,1,0,15.5,14,7,8,87.5,0,0,0,0,1,0,3,3,6,0,0,1,0,1,24.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,20,"2021-01-11"
"Jordan Nwora","MIL",22,1,1,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,"2021-01-11"
"Moritz Wagner","WAS",23,1,1,0,22,9,3,5,60,1,1,100,2,2,100,1,5,6,1,0,0,0,2,17.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,14,"2021-01-11"
"Alex Len","TOR",27,1,0,1,9.6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,2,5,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-2,"2021-01-11"
