"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Bojan Bogdanovic","UTA",31,1,1,0,27.8,20,6,10,60,4,6,66.7,4,4,100,0,2,2,3,2,0,0,0,24.9,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,21,"2021-01-12"
"Caris LeVert","BKN",26,1,1,0,25.8,20,8,15,53.3,2,5,40,2,3,66.7,3,2,5,6,1,0,0,2,34,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,1,22,"2021-01-12"
"Jamal Murray","DEN",23,1,0,1,34.7,20,9,20,45,2,5,40,0,2,0,0,0,0,4,3,1,0,1,26,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,2,8,"2021-01-12"
"Shai Gilgeous-Alexander","OKC",22,1,0,1,33.5,20,7,10,70,0,0,0,6,9,66.7,2,7,9,2,2,0,0,2,31.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,21,"2021-01-12"
"Stephen Curry","GSW",32,1,0,1,35.9,20,7,17,41.2,3,8,37.5,3,5,60,1,3,4,3,2,2,0,3,33.3,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,2,12,"2021-01-12"
"Anthony Davis","LAL",27,1,1,0,28.9,19,7,8,87.5,1,1,100,4,4,100,2,8,10,2,0,0,5,1,49,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,36,"2021-01-12"
"Christian Wood","HOU",25,1,0,1,25.9,18,8,18,44.4,2,5,40,0,0,0,2,6,8,1,2,0,0,1,27.1,0,0,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,0,14,"2021-01-12"
"Domantas Sabonis","IND",24,1,1,0,36.6,18,7,15,46.7,0,2,0,4,5,80,4,10,14,6,4,0,1,1,42.8,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,1,27,"2021-01-12"
"Keldon Johnson","SAS",21,1,1,0,38.5,18,6,11,54.5,0,2,0,6,7,85.7,2,5,7,1,0,2,0,3,33.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,21,"2021-01-12"
"Cedi Osman","CLE",25,1,0,1,37.7,17,7,15,46.7,0,6,0,3,3,100,0,4,4,6,2,0,1,3,31.8,0,0,-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,8,0,15,"2021-01-12"
"Kelly Oubre Jr.","GSW",25,1,0,1,29.1,17,6,11,54.5,3,7,42.9,2,2,100,0,5,5,2,1,1,1,1,31,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,19,"2021-01-12"
"Patty Mills","SAS",32,1,1,0,25.4,17,7,15,46.7,3,10,30,0,0,0,0,1,1,5,0,0,0,2,25.7,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,0,15,"2021-01-12"
"Precious Achiuwa","MIA",21,1,0,1,35.6,17,7,10,70,0,0,0,3,4,75,6,7,13,3,3,0,1,4,37.1,1,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,23,"2021-01-12"
"Aaron Holiday","IND",24,1,1,0,28,16,6,16,37.5,2,5,40,2,2,100,1,1,2,12,1,2,0,1,41.4,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,0,22,"2021-01-12"
"Bruce Brown","BKN",24,1,1,0,25.9,16,8,11,72.7,0,2,0,0,0,0,1,5,6,3,2,0,3,2,34.7,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,23,"2021-01-12"
"Dejounte Murray","SAS",24,1,1,0,31.4,16,6,13,46.2,0,1,0,4,4,100,0,5,5,7,1,0,0,1,31.5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,0,21,"2021-01-12"
"Hamidou Diallo","OKC",22,1,0,1,21.2,16,5,9,55.6,0,0,0,6,6,100,0,4,4,2,0,0,0,1,23.8,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,17,"2021-01-12"
"James Harden","HOU",31,1,0,1,30.9,16,5,16,31.3,1,6,16.7,5,5,100,1,6,7,6,3,1,0,2,33.4,0,0,-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,0,14,"2021-01-12"
"Mike Scott","PHI",32,1,1,0,46.2,16,6,16,37.5,4,12,33.3,0,0,0,1,2,3,1,0,0,0,1,21.1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10,0,11,"2021-01-12"
"Tyrese Maxey","PHI",20,1,1,0,36.2,16,7,18,38.9,1,6,16.7,1,3,33.3,1,2,3,8,1,1,0,6,33.6,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,2,10,"2021-01-12"
"Joe Harris","BKN",29,1,1,0,30.7,15,6,9,66.7,3,5,60,0,0,0,1,2,3,4,1,3,0,3,32.6,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,20,"2021-01-12"
"Kelly Olynyk","MIA",29,1,0,1,45.1,15,6,12,50,3,9,33.3,0,0,0,1,7,8,4,3,2,1,4,36.6,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,17,"2021-01-12"
"Dennis Schroder","LAL",27,1,1,0,25.3,14,6,9,66.7,2,2,100,0,0,0,1,2,3,3,3,1,0,2,22.1,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,15,"2021-01-12"
"Georges Niang","UTA",27,1,1,0,15.3,14,6,11,54.5,2,4,50,0,0,0,0,5,5,0,2,0,0,0,18,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,14,"2021-01-12"
"Kentavious Caldwell-Pope","LAL",27,1,1,0,20.1,14,5,9,55.6,4,5,80,0,0,0,2,1,3,1,0,3,0,1,28.1,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,18,"2021-01-12"
"Monte Morris","DEN",25,1,0,1,23.8,14,6,7,85.7,2,3,66.7,0,0,0,0,1,1,2,0,1,0,0,21.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,17,"2021-01-12"
"Montrezl Harrell","LAL",26,1,1,0,26.7,14,4,8,50,0,0,0,6,8,75,2,2,4,1,0,0,2,2,26.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,2,15,"2021-01-12"
"DeMarcus Cousins","HOU",30,1,0,1,17.9,13,5,9,55.6,2,4,50,1,1,100,3,7,10,3,1,1,0,3,31.5,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,19,"2021-01-12"
"Eric Gordon","HOU",32,1,0,1,20.6,13,5,10,50,3,8,37.5,0,0,0,0,0,0,2,0,1,1,1,22,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,11,"2021-01-12"
"Isaiah Joe","PHI",21,1,1,0,37.1,13,4,10,40,4,10,40,1,1,100,1,4,5,1,0,0,2,3,26.5,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,14,"2021-01-12"
"LaMarcus Aldridge","SAS",35,1,1,0,31.6,13,6,16,37.5,1,4,25,0,0,0,2,8,10,6,2,1,2,3,41,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,0,19,"2021-01-12"
"Malcolm Brogdon","IND",28,1,1,0,33,13,5,18,27.8,2,6,33.3,1,2,50,0,2,2,8,1,2,1,1,35.4,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,13,1,12,"2021-01-12"
"Damion Lee","GSW",28,1,0,1,26.8,12,5,11,45.5,2,7,28.6,0,0,0,1,2,3,0,2,1,0,2,16.6,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,6,"2021-01-12"
"Darius Bazley","OKC",20,1,0,1,32.7,12,4,14,28.6,2,7,28.6,2,2,100,1,5,6,2,1,0,1,2,24.2,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,0,8,"2021-01-12"
"Edmond Sumner","IND",25,1,1,0,30.6,12,6,11,54.5,0,3,0,0,1,0,2,2,4,0,3,1,0,2,16.8,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,8,"2021-01-12"
"George Hill","OKC",34,1,0,1,28,12,3,4,75,0,1,0,6,6,100,0,5,5,5,2,0,0,2,23.5,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,17,"2021-01-12"
"Luguentz Dort","OKC",21,1,0,1,27,12,4,11,36.4,3,6,50,1,2,50,1,5,6,0,2,1,0,2,20.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,1,7,"2021-01-12"
"Mike Conley","UTA",33,1,1,0,27,12,4,10,40,3,6,50,1,2,50,2,4,6,5,1,2,0,2,31.7,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,1,17,"2021-01-12"
"Rudy Gay","SAS",34,1,1,0,21.2,12,5,11,45.5,2,6,33.3,0,0,0,0,6,6,2,0,3,0,3,31.2,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,16,"2021-01-12"
"Ben McLemore","HOU",27,1,0,1,16.9,11,4,9,44.4,3,6,50,0,0,0,0,3,3,1,3,1,0,1,16.1,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,7,"2021-01-12"
"Damyean Dotson","CLE",26,1,0,1,30.8,11,5,11,45.5,1,3,33.3,0,2,0,0,2,2,3,3,0,0,1,14.9,0,0,-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,2,4,"2021-01-12"
"Isaac Okoro","CLE",19,1,0,1,35.5,11,4,13,30.8,2,6,33.3,1,2,50,2,1,3,3,1,2,0,3,24.1,0,0,-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,1,5,"2021-01-12"
"Kyle Kuzma","LAL",25,1,1,0,27.4,11,4,6,66.7,1,2,50,2,3,66.7,0,11,11,1,2,0,0,3,23.7,1,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,17,"2021-01-12"
"Timothe Luwawu-Cabarrot","BKN",25,1,1,0,22.8,11,3,6,50,3,5,60,2,4,50,1,1,2,0,0,1,0,2,16.4,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,9,"2021-01-12"
"Al Horford","OKC",34,1,0,1,28.9,10,5,13,38.5,0,4,0,0,0,0,0,7,7,3,0,0,0,1,22.9,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,0,11,"2021-01-12"
"Dwight Howard","PHI",35,1,1,0,13.7,10,4,4,100,0,0,0,2,4,50,4,4,8,0,0,0,1,2,22.6,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,17,"2021-01-12"
"John Wall","HOU",30,1,0,1,29.9,10,4,11,36.4,0,1,0,2,3,66.7,0,0,0,5,3,2,1,0,23.5,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,1,7,"2021-01-12"
"Paul Millsap","DEN",35,1,0,1,21.9,10,3,3,100,2,2,100,2,2,100,1,3,4,1,2,0,1,1,17.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,"2021-01-12"
"Yogi Ferrell","CLE",27,1,0,1,23.7,10,4,12,33.3,2,5,40,0,0,0,2,2,4,4,0,1,0,2,23.8,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,9,"2021-01-12"
"JaMychal Green","DEN",30,1,0,1,22.1,9,3,7,42.9,2,5,40,1,2,50,3,4,7,1,2,0,0,2,16.9,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,8,"2021-01-12"
"Jae'Sean Tate","HOU",25,1,0,1,25.1,9,4,9,44.4,0,2,0,1,1,100,1,2,3,0,0,1,1,4,18.6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,5,"2021-01-12"
"Lamar Stevens","CLE",23,1,0,1,23,9,4,8,50,0,1,0,1,2,50,0,3,3,2,0,1,0,0,18.6,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,10,"2021-01-12"
"Thon Maker","CLE",23,1,0,1,9,9,3,5,60,0,0,0,3,3,100,1,1,2,0,0,1,1,1,17.4,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,10,"2021-01-12"
"JaVale McGee","CLE",32,1,0,1,21,8,4,8,50,0,0,0,0,0,0,2,7,9,3,2,0,2,2,27.3,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,14,"2021-01-12"
"James Wiseman","GSW",19,1,0,1,26.1,8,4,11,36.4,0,0,0,0,2,0,4,5,9,0,2,0,2,5,22.8,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,2,3,"2021-01-12"
"Jeff Green","BKN",34,1,1,0,24.6,8,3,5,60,2,3,66.7,0,0,0,1,1,2,0,4,1,0,2,9.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,5,"2021-01-12"
"Justin Holiday","IND",31,1,1,0,29.1,8,2,4,50,1,3,33.3,3,5,60,0,2,2,0,1,1,0,3,12.4,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,5,"2021-01-12"
"Max Strus","MIA",24,1,0,1,23.8,8,3,7,42.9,2,6,33.3,0,0,0,0,1,1,1,0,0,0,1,10.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,5,"2021-01-12"
"Andre Iguodala","MIA",36,1,0,1,22.4,7,3,10,30,1,6,16.7,0,0,0,2,3,5,7,1,1,0,1,25.5,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,0,11,"2021-01-12"
"Draymond Green","GSW",30,1,0,1,31.9,7,2,7,28.6,0,2,0,3,3,100,1,5,6,10,3,1,0,3,29.2,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,13,"2021-01-12"
"Markieff Morris","LAL",31,1,1,0,14.9,7,2,4,50,1,2,50,2,2,100,1,2,3,1,1,0,1,2,14.1,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,9,"2021-01-12"
"Taurean Prince","BKN",26,1,1,0,22.5,7,3,6,50,1,4,25,0,0,0,1,4,5,1,1,0,1,1,16.5,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,11,"2021-01-12"
"Dean Wade","CLE",24,1,0,1,19.3,6,2,6,33.3,2,5,40,0,0,0,0,3,3,2,0,1,0,0,15.6,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,8,"2021-01-12"
"Elijah Hughes","UTA",22,1,1,0,4.9,6,2,4,50,2,4,50,0,0,0,0,1,1,0,1,0,0,0,6.2,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,6,"2021-01-12"
"Facundo Campazzo","DEN",29,1,0,1,11.2,6,2,5,40,2,5,40,0,0,0,0,0,0,1,0,0,0,2,7.5,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,2,"2021-01-12"
