"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Patty Mills","SAS",32,1,1,0,30.2,21,8,14,57.1,5,8,62.5,0,0,0,0,0,0,1,0,0,0,4,22.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,14,"2021-01-09"
"De'Andre Hunter","ATL",23,1,0,1,33.7,20,6,12,50,1,3,33.3,7,7,100,2,6,8,1,1,1,2,2,39.1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,23,"2021-01-09"
"Deni Avdija","WAS",20,1,0,1,31.6,20,7,15,46.7,5,9,55.6,1,1,100,0,5,5,5,0,2,0,2,39.5,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,0,22,"2021-01-09"
"Luka Doncic","DAL",21,1,1,0,34.6,20,7,20,35,3,9,33.3,3,3,100,1,10,11,10,6,1,2,1,51.2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,13,0,26,"2021-01-09"
"Kelly Olynyk","MIA",29,1,1,0,31.6,18,7,15,46.7,4,11,36.4,0,0,0,1,5,6,5,2,1,1,2,36.7,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,8,0,21,"2021-01-09"
"Bobby Portis","MIL",25,1,1,0,33.5,17,7,11,63.6,1,2,50,2,3,66.7,3,8,11,3,5,4,0,2,41.7,1,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,25,"2021-01-09"
"Damian Lillard","POR",30,1,1,0,29.7,17,5,16,31.3,1,7,14.3,6,6,100,0,4,4,6,0,1,0,0,33.8,0,0,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,0,19,"2021-01-09"
"Justin Holiday","IND",31,1,0,1,28.1,17,6,10,60,2,5,40,3,5,60,0,5,5,0,0,0,0,0,23,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,16,"2021-01-09"
"Keldon Johnson","SAS",21,1,1,0,41.8,17,6,12,50,2,5,40,3,4,75,3,6,9,4,0,1,0,3,36.8,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,1,23,"2021-01-09"
"Larry Nance Jr.","CLE",28,1,0,1,39.7,17,6,11,54.5,3,6,50,2,2,100,0,3,3,2,3,4,1,2,35.6,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,17,"2021-01-09"
"Rui Hachimura","WAS",22,1,0,1,25.8,17,8,18,44.4,0,3,0,1,1,100,1,4,5,2,0,0,0,4,26,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,0,10,"2021-01-09"
"Aaron Gordon","ORL",25,1,0,1,35.5,16,6,16,37.5,1,7,14.3,3,6,50,0,4,4,5,2,1,1,3,32.3,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,10,3,9,"2021-01-09"
"Cameron Johnson","PHX",24,1,1,0,29.3,16,6,13,46.2,4,10,40,0,0,0,1,3,4,4,1,0,0,0,25.8,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,0,18,"2021-01-09"
"D'Angelo Russell","MIN",24,1,0,1,37.7,16,7,22,31.8,1,6,16.7,1,3,33.3,1,2,3,6,1,1,1,2,33.6,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,15,2,7,"2021-01-09"
"Naz Reid","MIN",21,1,0,1,16,16,6,8,75,3,4,75,1,2,50,1,6,7,1,2,0,3,1,32.9,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,21,"2021-01-09"
"Victor Oladipo","IND",28,1,0,1,30.9,16,7,21,33.3,2,7,28.6,0,0,0,0,6,6,4,2,1,0,5,30.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14,0,6,"2021-01-09"
"Caleb Martin","CHA",25,1,1,0,17.3,15,6,9,66.7,3,4,75,0,1,0,0,2,2,2,0,1,0,0,23.4,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,18,"2021-01-09"
"Chris Paul","PHX",35,1,1,0,33.1,15,6,10,60,0,2,0,3,3,100,0,2,2,10,1,0,0,4,31.4,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,20,"2021-01-09"
"Jrue Holiday","MIL",30,1,1,0,36.3,15,5,12,41.7,0,2,0,5,7,71.4,1,5,6,4,1,4,1,4,42.2,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,2,18,"2021-01-09"
"Marvin Bagley III","SAC",21,1,0,1,24.3,15,5,14,35.7,1,2,50,4,6,66.7,1,7,8,0,2,0,0,3,22.6,0,0,-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,2,7,"2021-01-09"
"Myles Turner","IND",24,1,0,1,36.1,15,6,8,75,2,3,66.7,1,2,50,4,6,10,3,0,0,4,3,43.5,1,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,26,"2021-01-09"
"Nikola Jokic","DEN",25,1,1,0,29,15,6,8,75,0,0,0,3,3,100,1,8,9,12,4,0,0,2,39.8,1,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,30,"2021-01-09"
"Trae Young","ATL",22,1,0,1,37.1,15,5,19,26.3,0,5,0,5,5,100,2,0,2,10,4,0,0,4,28.4,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,14,0,5,"2021-01-09"
"Jamal Murray","DEN",23,1,1,0,28.9,14,6,11,54.5,2,3,66.7,0,0,0,0,1,1,4,2,1,0,2,22.2,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,13,"2021-01-09"
"Will Barton","DEN",30,1,1,0,24,14,6,10,60,0,1,0,2,2,100,2,1,3,3,3,3,1,0,31.1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,19,"2021-01-09"
"Anthony Edwards","MIN",19,1,0,1,30.3,13,5,11,45.5,1,4,25,2,2,100,0,4,4,4,3,0,0,3,20.8,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,9,"2021-01-09"
"Carmelo Anthony","POR",36,1,1,0,21.8,13,4,12,33.3,1,5,20,4,6,66.7,0,2,2,0,0,0,1,3,18.4,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,2,5,"2021-01-09"
"Gordon Hayward","CHA",30,1,1,0,35.9,13,6,14,42.9,1,4,25,0,0,0,0,1,1,3,2,1,0,0,19.7,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,10,"2021-01-09"
"Isaiah Joe","PHI",21,1,0,1,44.9,13,4,18,22.2,3,11,27.3,2,2,100,2,2,4,2,1,1,0,1,22.8,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,14,0,4,"2021-01-09"
"Moritz Wagner","WAS",23,1,0,1,19.7,13,4,7,57.1,2,5,40,3,4,75,0,7,7,1,0,1,0,6,25.9,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,12,"2021-01-09"
"Robin Lopez","WAS",32,1,0,1,21,13,5,6,83.3,0,0,0,3,4,75,1,0,1,0,1,0,0,1,13.2,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,10,"2021-01-09"
"D.J. Wilson","MIL",24,1,1,0,15.7,12,5,9,55.6,2,3,66.7,0,0,0,1,2,3,1,1,0,0,0,16.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,13,"2021-01-09"
"Dakota Mathias","PHI",25,1,0,1,41.1,12,5,13,38.5,2,5,40,0,1,0,1,0,1,5,1,1,1,3,25.7,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,1,7,"2021-01-09"
"Doug McDermott","IND",29,1,0,1,23.3,12,3,3,100,2,2,100,4,4,100,0,1,1,2,0,0,0,2,16.2,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,"2021-01-09"
"JaMychal Green","DEN",30,1,1,0,21.1,12,4,11,36.4,2,6,33.3,2,2,100,2,4,6,1,2,0,0,1,18.7,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,11,"2021-01-09"
"James Johnson","DAL",33,1,1,0,26.2,12,4,6,66.7,1,3,33.3,3,5,60,0,5,5,3,2,2,1,3,29.5,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,16,"2021-01-09"
"Jerome Robinson","WAS",23,1,0,1,23.8,12,4,8,50,2,4,50,2,2,100,0,4,4,2,1,1,0,1,21.8,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,13,"2021-01-09"
"John Collins","ATL",23,1,0,1,30.3,12,4,7,57.1,1,1,100,3,6,50,6,4,10,0,0,1,0,4,27,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,13,"2021-01-09"
"Khem Birch","ORL",28,1,0,1,23.9,12,4,4,100,0,0,0,4,5,80,3,5,8,0,0,3,0,1,30.6,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,21,"2021-01-09"
"Monte Morris","DEN",25,1,1,0,22.5,12,5,10,50,0,2,0,2,2,100,0,2,2,4,0,1,1,1,26.4,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,16,"2021-01-09"
"Tyrese Haliburton","SAC",20,1,0,1,30.7,12,5,8,62.5,1,4,25,1,1,100,0,2,2,8,3,1,0,1,26.4,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,16,"2021-01-09"
"Danny Green","PHI",33,1,0,1,36.2,11,4,17,23.5,2,7,28.6,1,3,33.3,1,2,3,5,3,2,1,4,28.1,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,13,2,0,"2021-01-09"
"Donte DiVincenzo","MIL",23,1,1,0,26.9,11,3,10,30,3,8,37.5,2,2,100,0,4,4,4,1,2,0,0,26.8,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,0,15,"2021-01-09"
"Dwight Howard","PHI",35,1,0,1,23.6,11,4,6,66.7,1,2,50,2,2,100,4,7,11,2,4,0,0,5,23.2,1,0,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,13,"2021-01-09"
"Enes Kanter","POR",28,1,1,0,19.1,11,4,9,44.4,0,0,0,3,4,75,6,9,15,0,1,0,0,3,28,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,18,"2021-01-09"
"Glenn Robinson III","SAC",27,1,0,1,22.5,11,3,5,60,1,3,33.3,4,4,100,0,4,4,1,1,0,0,0,16.3,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,13,"2021-01-09"
"Hassan Whiteside","SAC",31,1,0,1,23.6,11,3,7,42.9,0,0,0,5,9,55.6,1,7,8,2,0,1,1,3,29.6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,12,"2021-01-09"
"Kevin Huerter","ATL",22,1,0,1,32.6,11,4,13,30.8,3,10,30,0,0,0,2,2,4,6,0,0,0,3,24.8,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,9,0,9,"2021-01-09"
"Terrence Ross","ORL",29,1,0,1,32.5,11,3,12,25,0,4,0,5,5,100,0,4,4,3,3,0,1,2,20.3,0,0,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0,5,"2021-01-09"
"Tony Bradley","PHI",23,1,0,1,24.4,11,5,7,71.4,0,1,0,1,2,50,5,10,15,1,1,1,1,2,35.5,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,23,"2021-01-09"
"De'Aaron Fox","SAC",23,1,0,1,25.5,10,3,9,33.3,0,1,0,4,6,66.7,0,2,2,2,3,0,0,4,12.4,0,0,-32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,2,-1,"2021-01-09"
"Gary Trent Jr.","POR",21,1,1,0,30.5,10,4,9,44.4,2,4,50,0,0,0,0,2,2,1,1,0,0,3,12.9,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,6,"2021-01-09"
"Harrison Barnes","SAC",28,1,0,1,32.5,10,4,8,50,2,4,50,0,0,0,1,6,7,2,1,0,1,0,23.4,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,15,"2021-01-09"
"Jae Crowder","PHX",30,1,1,0,26.9,10,2,7,28.6,2,7,28.6,4,4,100,0,8,8,4,0,1,0,1,28.6,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,19,"2021-01-09"
