"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Serge Ibaka","LAC",31,1,1,0,23.2,11,4,11,36.4,3,5,60,0,0,0,2,6,8,3,1,1,1,3,30.1,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,0,15,"2020-12-30"
"Miles Bridges","CHA",22,1,1,0,29.7,20,6,9,66.7,4,6,66.7,4,4,100,0,16,16,2,5,0,2,1,43.2,1,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,33,"2020-12-30"
"Anthony Davis","LAL",27,1,1,0,31.6,20,9,15,60,0,2,0,2,2,100,1,7,8,3,1,0,2,3,39.1,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,25,"2020-12-30"
"Kelly Olynyk","MIA",29,1,1,0,29,15,5,10,50,3,7,42.9,2,2,100,3,5,8,4,3,0,1,2,30.6,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,20,"2020-12-30"
"Caleb Martin","CHA",25,1,1,0,14.4,4,2,3,66.7,0,0,0,0,2,0,1,3,4,4,0,1,0,1,17.8,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,11,"2020-12-30"
"Goran Dragic","MIA",34,1,1,0,26.5,26,9,17,52.9,4,7,57.1,4,6,66.7,2,3,5,2,4,0,0,2,31,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,2,19,"2020-12-30"
"Dennis Schroder","LAL",27,1,1,0,33.8,21,9,15,60,3,5,60,0,0,0,1,3,4,4,5,1,0,3,29.8,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,18,"2020-12-30"
"Bam Adebayo","MIA",23,1,1,0,35.5,22,7,13,53.8,0,0,0,8,10,80,1,7,8,10,2,1,2,1,53.6,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,2,34,"2020-12-30"
"Caris LeVert","BKN",26,1,1,0,24.2,10,4,13,30.8,2,6,33.3,0,0,0,2,2,4,8,1,0,0,1,25.8,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0,13,"2020-12-30"
"Landry Shamet","BKN",23,1,1,0,17.4,14,5,5,100,2,2,100,2,2,100,1,0,1,0,0,1,0,2,18.2,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,16,"2020-12-30"
"Terry Rozier","CHA",26,1,1,0,30.2,18,8,17,47.1,2,7,28.6,0,0,0,1,4,5,3,3,0,1,4,28.5,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,0,13,"2020-12-30"
"Gabe Vincent","MIA",24,1,1,0,15.2,7,2,6,33.3,2,5,40,1,1,100,0,2,2,2,0,0,0,4,12.4,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,5,"2020-12-30"
"James Johnson","DAL",33,1,0,1,19.3,7,3,8,37.5,0,2,0,1,3,33.3,2,4,6,4,0,2,1,1,29.2,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,12,"2020-12-30"
"Josh Green","DAL",20,1,0,1,12.7,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,1.4,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2020-12-30"
"Kyle Kuzma","LAL",25,1,1,0,24.2,6,2,7,28.6,1,4,25,1,2,50,0,6,6,4,2,1,0,2,20.2,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,9,"2020-12-30"
"Lou Williams","LAC",34,1,1,0,21,15,7,13,53.8,1,4,25,0,0,0,0,5,5,2,1,1,0,0,26,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,18,"2020-12-30"
"Payton Pritchard","BOS",22,1,1,0,21.2,8,4,6,66.7,0,0,0,0,0,0,0,2,2,3,1,2,0,3,19.9,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,11,"2020-12-30"
"Tyler Herro","MIA",20,1,1,0,38.8,21,8,13,61.5,2,6,33.3,3,4,75,1,14,15,4,4,0,0,3,41,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,1,29,"2020-12-30"
"Bismack Biyombo","CHA",28,1,1,0,29.9,9,3,6,50,0,0,0,3,5,60,4,2,6,4,2,0,1,5,23.2,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,10,"2020-12-30"
"Gordon Hayward","CHA",30,1,1,0,31,11,4,16,25,1,6,16.7,2,2,100,1,6,7,3,3,1,0,4,23.9,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,0,5,"2020-12-30"
"Jarrett Allen","BKN",22,1,1,0,24.4,15,6,7,85.7,0,0,0,3,5,60,5,8,13,1,2,0,0,3,30.1,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,23,"2020-12-30"
"Jeff Green","BKN",34,1,1,0,14.2,5,2,3,66.7,1,2,50,0,1,0,0,2,2,1,0,0,0,2,8.9,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,6,"2020-12-30"
"LaMelo Ball","CHA",19,1,1,0,29.4,22,7,10,70,4,5,80,4,4,100,4,4,8,5,2,1,1,3,43.1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,31,"2020-12-30"
"Marc Gasol","LAL",35,1,1,0,20.6,5,2,2,100,0,0,0,1,1,100,1,4,5,2,4,0,0,3,10,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,7,"2020-12-30"
"Marcus Smart","BOS",26,1,1,0,26.3,14,5,11,45.5,4,9,44.4,0,0,0,0,2,2,4,2,3,1,1,32.4,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,17,"2020-12-30"
"Wesley Matthews","LAL",34,1,1,0,22.4,18,6,6,100,6,6,100,0,0,0,1,1,2,0,0,0,0,3,20.4,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,19,"2020-12-30"
"Ivica Zubac","LAC",23,1,1,0,15.2,7,2,2,100,0,0,0,3,4,75,2,0,2,2,2,2,3,3,25.4,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,12,"2020-12-30"
"Taurean Prince","BKN",26,1,1,0,18.6,12,5,5,100,2,2,100,0,0,0,0,3,3,1,0,1,0,1,20.1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,18,"2020-12-30"
"CJ Elleby","POR",20,1,0,1,8.1,2,1,3,33.3,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,-2,"2020-12-30"
"Harry Giles III","POR",22,1,0,1,8.1,7,3,4,75,0,1,0,1,2,50,0,5,5,0,1,0,1,0,15,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,10,"2020-12-30"
"Keljin Blevins","POR",25,1,0,1,8.1,2,1,3,33.3,0,2,0,0,0,0,0,0,0,2,1,1,0,1,7,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,1,"2020-12-30"
"Kentavious Caldwell-Pope","LAL",27,1,1,0,26.4,10,3,5,60,2,3,66.7,2,2,100,0,2,2,2,0,1,0,3,18.4,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,12,"2020-12-30"
"Montrezl Harrell","LAL",26,1,1,0,23.4,10,2,5,40,0,0,0,6,8,75,3,6,9,1,2,0,0,3,20.3,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,12,"2020-12-30"
"John Collins","ATL",23,1,0,1,30.6,30,12,20,60,2,5,40,4,5,80,4,6,10,1,1,1,0,4,45.5,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,1,28,"2020-12-30"
"Trae Young","ATL",22,1,0,1,31.9,30,8,18,44.4,0,4,0,14,16,87.5,3,3,6,11,5,0,0,0,48.7,1,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,2,30,"2020-12-30"
"Boban Marjanovic","DAL",32,1,0,1,3.7,2,1,2,50,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,2,"2020-12-30"
"Duncan Robinson","MIA",26,1,1,0,23.8,9,2,4,50,2,4,50,3,3,100,0,3,3,0,2,2,0,1,16.6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,11,"2020-12-30"
"Jalen Brunson","DAL",24,1,0,1,20.3,16,5,13,38.5,2,5,40,4,6,66.7,0,4,4,4,1,1,0,0,28.8,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,2,14,"2020-12-30"
"Semi Ojeleye","BOS",26,1,1,0,12.2,2,1,3,33.3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,"2020-12-30"
"Tyrell Terry","DAL",20,1,0,1,3.7,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,-1,"2020-12-30"
"Wes Iwundu","DAL",26,1,0,1,3.7,6,2,3,66.7,1,1,100,1,2,50,0,0,0,0,0,0,0,0,6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,4,"2020-12-30"
"Alfonzo McKinnie","LAL",28,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2020-12-30"
"Cam Reddish","ATL",21,1,0,1,32,20,5,11,45.5,2,7,28.6,8,10,80,1,2,3,1,1,0,1,3,27.1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,2,13,"2020-12-30"
"De'Andre Hunter","ATL",23,1,0,1,33.4,11,4,13,30.8,3,9,33.3,0,0,0,2,6,8,3,0,1,0,6,28.1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,0,8,"2020-12-30"
"Jared Dudley","LAL",35,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2020-12-30"
"John Konchar","MEM",24,1,0,1,22.7,9,4,7,57.1,1,1,100,0,0,0,0,3,3,5,0,1,0,1,23.1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,14,"2020-12-30"
"Quinn Cook","LAL",27,1,1,0,1,3,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,"2020-12-30"
"Sean McDermott","MEM",24,1,0,1,21.1,4,1,4,25,0,2,0,2,2,100,2,1,3,2,1,0,0,1,9.6,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,4,"2020-12-30"
"Amir Coffey","LAC",23,1,1,0,5.5,6,2,4,50,1,2,50,1,1,100,0,0,0,0,0,0,0,1,6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,5,"2020-12-30"
"Avery Bradley","MIA",30,1,1,0,29.7,16,6,11,54.5,2,6,33.3,2,2,100,0,2,2,0,1,1,0,2,20.4,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,13,"2020-12-30"
"Clint Capela","ATL",26,1,0,1,19.9,7,3,7,42.9,0,0,0,1,2,50,3,9,12,0,1,0,1,0,23.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,14,"2020-12-30"
"Danilo Gallinari","ATL",32,1,0,1,3.2,5,2,2,100,1,1,100,0,0,0,0,1,1,0,0,0,0,0,6.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,6,"2020-12-30"
"Grant Williams","BOS",22,1,1,0,20.6,2,1,4,25,0,2,0,0,0,0,0,2,2,0,0,2,0,4,10.4,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,1,"2020-12-30"
"Kevin Durant","BKN",32,1,1,0,35,33,11,22,50,2,6,33.3,9,9,100,1,10,11,8,4,1,1,1,60.2,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,0,40,"2020-12-30"
"Bryn Forbes","MIL",27,1,0,1,16.2,9,4,6,66.7,1,3,33.3,0,1,0,1,2,3,0,2,0,0,1,10.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,6,"2020-12-30"
"Cody Martin","CHA",25,1,1,0,7.6,4,2,2,100,0,0,0,0,0,0,0,0,0,0,1,1,0,1,6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,"2020-12-30"
"Daniel Oturu","LAC",21,1,1,0,2.8,2,1,2,50,0,0,0,0,0,0,0,2,2,1,0,0,0,0,5.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,6,"2020-12-30"
"Maurice Harkless","MIA",27,1,1,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2020-12-30"
"Trey Burke","DAL",28,1,0,1,19.8,3,1,9,11.1,1,6,16.7,0,0,0,0,1,1,4,1,2,0,0,15.2,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,0,1,"2020-12-30"
"Jakob Poeltl","SAS",25,1,0,1,24,8,4,5,80,0,0,0,0,2,0,3,4,7,1,0,1,0,3,20.9,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,2,11,"2020-12-30"
"Jrue Holiday","MIL",30,1,0,1,34,13,4,15,26.7,3,7,42.9,2,2,100,1,3,4,5,0,2,1,5,34.3,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,0,9,"2020-12-30"
"LeBron James","LAL",36,1,1,0,35.2,26,11,23,47.8,1,3,33.3,3,5,60,0,5,5,8,2,1,1,1,48,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,2,26,"2020-12-30"
"Reggie Jackson","LAC",30,1,1,0,21.6,11,4,6,66.7,2,4,50,1,3,33.3,0,1,1,2,0,0,0,3,15.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,9,"2020-12-30"
"Daniel Theis","BOS",28,1,1,0,19.2,12,5,7,71.4,0,1,0,2,3,66.7,2,3,5,2,2,1,2,4,28,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,15,"2020-12-30"
"Enes Kanter","POR",28,1,0,1,25.2,10,4,9,44.4,0,0,0,2,2,100,4,6,10,0,1,0,0,2,21,1,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,12,"2020-12-30"
"Precious Achiuwa","MIA",21,1,1,0,12,0,0,2,0,0,0,0,0,0,0,3,2,5,0,3,0,1,2,6,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,"2020-12-30"
"Willie Cauley-Stein","DAL",27,1,0,1,9.4,5,2,2,100,0,0,0,1,4,25,1,2,3,0,1,0,0,4,7.6,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,3,0,"2020-12-30"
"Andre Iguodala","MIA",36,1,1,0,20,0,0,3,0,0,3,0,0,0,0,0,4,4,2,2,0,1,1,8.8,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,3,"2020-12-30"
"Dejounte Murray","SAS",24,1,0,1,35,29,12,19,63.2,2,3,66.7,3,3,100,0,7,7,7,4,1,0,3,46.9,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,0,30,"2020-12-30"
