"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Mikal Bridges","PHX",24,1,0,1,36.2,7,1,7,14.3,1,5,20,4,5,80,0,8,8,2,1,0,2,2,24.6,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,9,"2021-01-03"
"Coby White","CHI",20,1,1,0,32.8,23,7,14,50,4,9,44.4,5,5,100,1,6,7,4,4,0,0,5,33.4,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,0,20,"2021-01-03"
"Kyle Kuzma","LAL",25,1,1,0,30.1,11,4,9,44.4,3,7,42.9,0,0,0,0,3,3,1,3,0,2,4,19.1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,7,"2021-01-03"
"Payton Pritchard","BOS",22,1,1,0,27.6,5,2,6,33.3,1,3,33.3,0,0,0,0,4,4,4,2,1,1,5,19.8,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,6,"2021-01-03"
"Cameron Payne","PHX",26,1,0,1,16.5,7,3,6,50,1,2,50,0,0,0,0,1,1,1,2,0,0,0,7.7,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,4,"2021-01-03"
"Derrick Rose","DET",32,1,0,1,23.5,13,4,12,33.3,1,3,33.3,4,4,100,1,0,1,8,4,0,1,0,25.2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,0,11,"2021-01-03"
"Josh Jackson","DET",23,1,0,1,13.8,13,5,10,50,2,4,50,1,1,100,0,1,1,2,0,1,0,0,20.2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,12,"2021-01-03"
"Luka Samanic","SAS",20,1,0,1,6.3,4,1,5,20,1,2,50,1,2,50,0,0,0,0,0,0,0,0,4,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,-1,"2021-01-03"
"Patrick Williams","CHI",19,1,1,0,28.4,6,3,8,37.5,0,1,0,0,0,0,0,5,5,1,0,3,2,1,28.5,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,13,"2021-01-03"
"Zach LaVine","CHI",25,1,1,0,38.7,39,14,25,56,3,9,33.3,8,9,88.9,0,6,6,5,4,3,0,4,58.7,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,1,35,"2021-01-03"
"Anthony Davis","LAL",27,1,1,0,32.2,17,6,15,40,0,2,0,5,6,83.3,2,7,9,1,3,3,3,0,44.3,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,1,22,"2021-01-03"
"Grayson Allen","MEM",25,1,0,1,14.6,3,1,6,16.7,1,4,25,0,0,0,0,0,0,2,1,1,0,2,8,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,-2,"2021-01-03"
"Jaden McDaniels","MIN",20,1,0,1,0.9,5,2,2,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,"2021-01-03"
"Jarred Vanderbilt","MIN",21,1,0,1,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-03"
"Denzel Valentine","CHI",27,1,1,0,15.8,6,2,4,50,2,4,50,0,0,0,0,4,4,1,0,1,0,0,15.3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,12,"2021-01-03"
"Desmond Bane","MEM",22,1,0,1,21.5,13,5,8,62.5,3,4,75,0,1,0,0,1,1,2,1,1,0,2,19.2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,10,"2021-01-03"
"Drew Eubanks","SAS",23,1,0,1,11.4,5,1,2,50,0,0,0,3,4,75,0,3,3,0,0,1,1,0,14.6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,8,"2021-01-03"
"Ish Smith","WAS",32,1,1,0,11,5,2,4,50,1,1,100,0,0,0,2,2,4,2,0,1,0,1,15.8,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,11,"2021-01-03"
"Jalen Brunson","DAL",24,1,0,1,37.5,31,11,17,64.7,3,7,42.9,6,6,100,0,5,5,7,4,1,0,0,46.5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,34,"2021-01-03"
"Svi Mykhailiuk","DET",23,1,0,1,14.7,15,5,8,62.5,3,6,50,2,2,100,0,2,2,1,0,0,0,0,18.9,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,15,"2021-01-03"
"Dennis Schroder","LAL",27,1,1,0,31.7,11,4,13,30.8,0,4,0,3,4,75,0,1,1,5,0,0,0,1,19.7,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,1,8,"2021-01-03"
"Gorgui Dieng","MEM",30,1,0,1,20.8,5,2,6,33.3,1,2,50,0,0,0,1,6,7,4,1,0,0,2,18.4,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,9,"2021-01-03"
"Jordan McLaughlin","MIN",24,1,0,1,5.7,0,0,1,0,0,1,0,0,0,0,0,0,0,4,1,1,1,0,11,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,4,"2021-01-03"
"Luke Kennard","LAC",24,1,1,0,24.6,14,5,7,71.4,2,3,66.7,2,3,66.7,0,4,4,1,0,0,0,1,20.3,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,17,"2021-01-03"
"Marc Gasol","LAL",35,1,1,0,23.7,7,2,6,33.3,0,3,0,3,4,75,3,3,6,4,0,1,0,2,23.2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,13,"2021-01-03"
"Robert Williams III","BOS",23,1,1,0,17.2,5,2,4,50,0,0,0,1,2,50,3,2,5,2,2,2,1,1,21,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,11,"2021-01-03"
"Tre Jones","SAS",20,1,0,1,8.5,9,3,5,60,0,0,0,3,3,100,3,0,3,1,0,0,0,0,14.1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,11,"2021-01-03"
"Wesley Matthews","LAL",34,1,1,0,27.3,14,5,7,71.4,4,6,66.7,0,0,0,1,0,1,1,0,2,0,3,22.7,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,15,"2021-01-03"
"Anfernee Simons","POR",21,1,0,1,12.5,5,2,4,50,1,3,33.3,0,0,0,0,1,1,1,0,0,0,0,7.7,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,5,"2021-01-03"
"Gary Harris","DEN",26,1,1,0,24.7,2,1,8,12.5,0,4,0,0,0,0,0,2,2,0,0,0,1,1,7.4,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,-1,"2021-01-03"
"Jayson Tatum","BOS",22,1,1,0,36.7,24,10,22,45.5,4,8,50,0,0,0,2,6,8,12,0,0,2,1,57.6,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,12,0,35,"2021-01-03"
"Kevon Looney","GSW",24,1,1,0,17.3,2,1,1,100,0,0,0,0,0,0,2,3,5,2,1,0,0,1,10,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,9,"2021-01-03"
"Mason Plumlee","DET",30,1,0,1,24.7,13,3,4,75,0,0,0,7,8,87.5,2,6,8,2,0,1,1,4,31.6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,19,"2021-01-03"
"Robin Lopez","WAS",32,1,1,0,20.3,8,2,4,50,1,1,100,3,6,50,2,3,5,1,0,1,0,1,18.5,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,11,"2021-01-03"
"Sean McDermott","MEM",24,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-03"
"Brad Wanamaker","GSW",31,1,1,0,10.8,0,0,2,0,0,1,0,0,0,0,0,2,2,1,2,1,0,0,4.9,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,"2021-01-03"
"Cameron Johnson","PHX",24,1,0,1,22.2,8,3,9,33.3,2,8,25,0,0,0,1,2,3,1,2,1,0,2,14.1,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,3,"2021-01-03"
"DeAndre Jordan","BKN",32,1,0,1,14.7,4,2,2,100,0,0,0,0,0,0,1,4,5,0,2,0,0,2,8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,5,"2021-01-03"
"Dorian Finney-Smith","DAL",27,1,0,1,35.7,5,2,5,40,0,3,0,1,2,50,1,5,6,1,1,1,1,3,18.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,6,"2021-01-03"
"Isaiah Stewart","DET",19,1,0,1,15.1,2,1,3,33.3,0,0,0,0,0,0,2,1,3,0,0,0,2,3,11.6,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,"2021-01-03"
