"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Andrew Wiggins","GSW",25,1,0,1,32.5,17,6,13,46.2,1,3,33.3,4,5,80,2,7,9,2,1,0,1,2,32.8,0,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,1,18,"2021-01-21"
"Bojan Bogdanovic","UTA",31,1,1,0,29.4,16,4,11,36.4,1,5,20,7,7,100,0,3,3,1,0,2,0,3,27.1,0,0,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,14,"2021-01-21"
"Julius Randle","NYK",26,1,1,0,36.4,16,4,11,36.4,1,2,50,7,7,100,2,15,17,9,2,1,0,3,50.9,1,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,0,33,"2021-01-21"
"Elfrid Payton","NYK",26,1,1,0,37.3,15,5,11,45.5,1,4,25,4,6,66.7,0,2,2,5,3,1,0,3,24.9,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,2,11,"2021-01-21"
"James Wiseman","GSW",19,1,0,1,24.8,15,5,9,55.6,0,1,0,5,7,71.4,3,5,8,2,1,1,0,1,29.6,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,2,18,"2021-01-21"
"Lonzo Ball","NOP",23,1,0,1,27.5,14,6,15,40,2,6,33.3,0,0,0,0,1,1,5,3,0,0,2,19.7,0,0,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0,6,"2021-01-21"
"Brook Lopez","MIL",32,1,0,1,32.8,13,6,12,50,1,4,25,0,0,0,2,2,4,0,0,0,2,2,23.8,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,11,"2021-01-21"
"Eric Paschall","GSW",24,1,0,1,18.8,12,5,10,50,0,1,0,2,2,100,2,2,4,0,1,0,0,3,15.8,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,7,"2021-01-21"
"Montrezl Harrell","LAL",26,1,1,0,26.1,12,4,7,57.1,0,0,0,4,4,100,2,3,5,2,0,1,0,2,24,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,17,"2021-01-21"
"Reggie Bullock","NYK",29,1,1,0,17.1,12,4,8,50,4,5,80,0,0,0,0,2,2,0,0,1,0,4,17.4,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,9,"2021-01-21"
"Rudy Gobert","UTA",28,1,1,0,29.6,12,6,8,75,0,0,0,0,0,0,1,10,11,2,2,0,4,2,38.2,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,25,"2021-01-21"
"Alec Burks","NYK",29,1,1,0,31,11,2,7,28.6,1,2,50,6,8,75,0,5,5,1,1,0,1,3,20.5,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,2,9,"2021-01-21"
"JJ Redick","NOP",36,1,0,1,18.6,11,3,6,50,2,4,50,3,3,100,0,0,0,3,2,1,0,3,16.5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,7,"2021-01-21"
"Nickeil Alexander-Walker","NOP",22,1,0,1,18,11,3,7,42.9,0,2,0,5,7,71.4,0,1,1,3,2,1,0,1,17.7,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,7,"2021-01-21"
"Donte DiVincenzo","MIL",23,1,0,1,23.3,10,4,8,50,2,5,40,0,0,0,0,4,4,2,2,1,0,2,18.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,9,"2021-01-21"
"Eric Bledsoe","NOP",31,1,0,1,28.1,8,4,12,33.3,0,3,0,0,0,0,0,6,6,3,2,2,0,3,23.7,0,0,-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,6,"2021-01-21"
"Georges Niang","UTA",27,1,1,0,14.9,8,3,7,42.9,2,5,40,0,0,0,0,1,1,3,1,0,0,5,12.7,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,4,"2021-01-21"
"Joe Ingles","UTA",33,1,1,0,19.5,8,3,6,50,2,4,50,0,0,0,0,1,1,9,1,1,0,2,24.7,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,15,"2021-01-21"
"Kent Bazemore","GSW",31,1,0,1,13.7,8,2,5,40,1,2,50,3,3,100,0,5,5,2,0,1,1,4,23,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,10,"2021-01-21"
"Steven Adams","NOP",27,1,0,1,30.4,8,4,9,44.4,0,0,0,0,0,0,6,10,16,3,5,1,1,4,32.7,0,0,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,15,"2021-01-21"
"Josh Hart","NOP",25,1,0,1,24.5,7,2,4,50,1,2,50,2,2,100,1,7,8,3,0,2,1,3,30.1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,16,"2021-01-21"
"Kelly Oubre Jr.","GSW",25,1,0,1,31.3,7,2,11,18.2,0,4,0,3,6,50,0,6,6,3,0,1,1,3,24.7,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,3,3,"2021-01-21"
"Nerlens Noel","NYK",26,1,1,0,20.4,6,1,4,25,0,1,0,4,6,66.7,4,7,11,1,1,1,4,2,34.7,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,17,"2021-01-21"
"Wesley Matthews","LAL",34,1,1,0,9.9,6,2,4,50,2,3,66.7,0,0,0,0,0,0,2,0,0,0,0,9,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,8,"2021-01-21"
"Alex Caruso","LAL",26,1,1,0,17.7,5,1,2,50,1,1,100,2,2,100,0,4,4,1,0,3,1,3,23.3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,12,"2021-01-21"
"Derrick Favors","UTA",29,1,1,0,16.4,5,1,2,50,0,0,0,3,4,75,2,2,4,0,1,0,1,3,11.8,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,6,"2021-01-21"
"Immanuel Quickley","NYK",21,1,1,0,10.8,5,1,5,20,1,4,25,2,2,100,0,3,3,1,1,0,0,2,9.1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,4,"2021-01-21"
"Kyle Kuzma","LAL",25,1,1,0,22.1,5,2,6,33.3,1,3,33.3,0,0,0,1,4,5,0,1,0,2,1,16,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,8,"2021-01-21"
"Obi Toppin","NYK",22,1,1,0,11.8,5,2,4,50,0,0,0,1,2,50,0,4,4,1,1,0,2,2,16.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,8,"2021-01-21"
"Royce O'Neale","UTA",27,1,1,0,33.1,5,2,3,66.7,1,2,50,0,0,0,0,6,6,1,1,0,1,3,15.7,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,10,"2021-01-21"
"Bobby Portis","MIL",25,1,0,1,16.4,4,2,6,33.3,0,1,0,0,0,0,1,7,8,2,0,0,1,1,19.6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,10,"2021-01-21"
"Brad Wanamaker","GSW",31,1,0,1,17.6,4,1,6,16.7,0,2,0,2,2,100,0,1,1,0,0,0,0,1,5.2,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,-1,"2021-01-21"
"D.J. Augustin","MIL",33,1,0,1,17.1,4,2,5,40,0,1,0,0,0,0,0,2,2,3,1,2,0,0,15.9,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,7,"2021-01-21"
"Dennis Schroder","LAL",27,1,1,0,32.7,4,2,10,20,0,3,0,0,0,0,1,0,1,1,1,2,0,2,11.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,-1,"2021-01-21"
"Pat Connaughton","MIL",28,1,0,1,23.9,4,1,3,33.3,0,1,0,2,2,100,0,5,5,3,0,1,0,1,17.5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,10,"2021-01-21"
"Draymond Green","GSW",30,1,0,1,17.1,3,1,3,33.3,1,3,33.3,0,0,0,0,0,0,8,2,0,0,2,13,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,5,"2021-01-21"
"Jaxson Hayes","NOP",20,1,0,1,15.6,3,1,1,100,0,0,0,1,2,50,0,2,2,1,1,1,0,1,8.9,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,4,"2021-01-21"
"Kevin Knox II","NYK",21,1,1,0,11.3,3,1,4,25,1,3,33.3,0,0,0,0,1,1,0,0,0,0,2,4.2,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,1,"2021-01-21"
"Kevon Looney","GSW",24,1,0,1,12.6,3,1,1,100,0,0,0,1,2,50,1,1,2,1,0,0,0,2,6.9,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,"2021-01-21"
"Marc Gasol","LAL",35,1,1,0,18.2,3,1,3,33.3,1,3,33.3,0,0,0,1,2,3,2,0,0,1,1,12.6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,8,"2021-01-21"
"Markieff Morris","LAL",31,1,1,0,10.2,3,1,3,33.3,1,3,33.3,0,0,0,0,2,2,3,1,0,0,0,8.9,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,7,"2021-01-21"
"Mychal Mulder","GSW",26,1,0,1,4.4,3,1,1,100,1,1,100,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,"2021-01-21"
"Sindarius Thornwell","NOP",26,1,0,1,2,3,1,1,100,1,1,100,0,0,0,0,0,0,1,0,0,0,0,4.5,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4,"2021-01-21"
"Bryn Forbes","MIL",27,1,0,1,9.8,2,1,2,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,"2021-01-21"
"Thanasis Antetokounmpo","MIL",28,1,0,1,6.9,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,1,2,6.2,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-21"
"Willy Hernangomez","NOP",26,1,0,1,2,2,1,1,100,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3.2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-21"
"Jordan Poole","GSW",21,1,0,1,8.4,1,0,3,0,0,3,0,1,2,50,0,2,2,1,0,0,0,1,4.9,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,-1,"2021-01-21"
"Naji Marshall","NOP",22,1,0,1,2,1,0,1,0,0,0,0,1,2,50,0,1,1,0,0,0,0,0,2.2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,"2021-01-21"
"Nico Mannion","GSW",19,1,0,1,8.1,1,0,2,0,0,2,0,1,2,50,0,1,1,4,1,0,0,1,7.2,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,"2021-01-21"
"Damion Lee","GSW",28,1,0,1,16.1,0,0,3,0,0,2,0,0,0,0,1,4,5,0,0,0,0,3,6,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,-1,"2021-01-21"
"Juwan Morgan","UTA",23,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-21"
"Kira Lewis Jr.","NOP",19,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2021-01-21"
"Miye Oni","UTA",23,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2021-01-21"
"Nicolo Melli","NOP",29,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,"2021-01-21"
"Shaquille Harrison","UTA",27,1,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,0,"2021-01-21"
"Udoka Azubuike","UTA",21,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,"2021-01-21"
