"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"OG Anunoby","TOR",23,1,0,1,36.4,17,5,11,45.5,2,8,25,5,6,83.3,1,6,7,3,2,0,0,4,27.9,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,1,14,"2021-01-02"
"Tyrese Maxey","PHI",20,1,1,0,17.9,9,4,8,50,1,2,50,0,0,0,0,2,2,2,1,1,0,1,16.4,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,10,"2021-01-02"
"Darius Bazley","OKC",20,1,1,0,32.4,19,7,10,70,2,4,50,3,3,100,0,12,12,2,0,0,1,0,39.4,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,33,"2021-01-02"
"Nicolo Melli","NOP",29,1,1,0,3.6,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,"2021-01-02"
"Shai Gilgeous-Alexander","OKC",22,1,1,0,34.8,16,5,17,29.4,2,9,22.2,4,5,80,0,4,4,7,1,0,1,3,33.3,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,1,13,"2021-01-02"
"Aaron Holiday","IND",24,1,0,1,25.5,0,0,6,0,0,5,0,0,0,0,0,2,2,1,0,0,1,3,6.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,-5,"2021-01-02"
"Caleb Martin","CHA",25,1,0,1,19.1,9,3,7,42.9,1,3,33.3,2,2,100,1,4,5,2,0,1,0,1,21,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,12,"2021-01-02"
"Collin Sexton","CLE",22,1,1,0,35.9,27,10,18,55.6,2,5,40,5,5,100,1,1,2,3,0,3,0,3,42.9,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,26,"2021-01-02"
"Jaxson Hayes","NOP",20,1,1,0,16.6,6,1,3,33.3,0,0,0,4,4,100,4,4,8,0,0,1,0,3,18.6,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,12,"2021-01-02"
"Kelan Martin","IND",25,1,0,1,4.3,0,0,1,0,0,1,0,0,0,0,0,2,2,0,0,0,0,0,2.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,"2021-01-02"
"Stanley Johnson","TOR",24,1,0,1,12,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,5.7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,"2021-01-02"
"Norman Powell","TOR",27,1,0,1,24,12,4,10,40,4,6,66.7,0,0,0,0,2,2,0,1,0,0,2,13.4,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,5,"2021-01-02"
"P.J. Tucker","HOU",35,1,1,0,33.2,5,2,3,66.7,1,2,50,0,0,0,0,4,4,1,3,0,0,4,8.3,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,4,"2021-01-02"
"Terrence Ross","ORL",29,1,0,1,30.8,26,9,21,42.9,4,9,44.4,4,5,80,2,3,5,2,0,1,0,1,38,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,1,20,"2021-01-02"
"Aaron Gordon","ORL",25,1,0,1,27.7,15,6,15,40,1,6,16.7,2,3,66.7,1,7,8,5,0,0,0,0,32.1,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,1,18,"2021-01-02"
"Al Horford","OKC",34,1,1,0,27.8,12,5,12,41.7,2,7,28.6,0,0,0,1,6,7,4,1,0,1,2,28.4,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,0,16,"2021-01-02"
"Cory Joseph","SAC",29,1,0,1,28.2,6,3,8,37.5,0,2,0,0,0,0,2,4,6,0,3,1,0,4,13.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,1,"2021-01-02"
"DeMarcus Cousins","HOU",30,1,1,0,11.1,2,1,6,16.7,0,0,0,0,0,0,0,6,6,0,1,0,2,3,14.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,3,"2021-01-02"
"George Hill","OKC",34,1,1,0,27.6,18,7,12,58.3,3,7,42.9,1,1,100,0,1,1,5,1,2,0,0,31.7,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,22,"2021-01-02"
"Aron Baynes","TOR",34,1,0,1,23,8,4,7,57.1,0,1,0,0,0,0,1,4,5,1,0,1,0,3,18.5,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,9,"2021-01-02"
"Buddy Hield","SAC",28,1,0,1,37.5,17,6,17,35.3,5,12,41.7,0,0,0,0,4,4,2,3,1,0,3,24.8,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,11,0,7,"2021-01-02"
"Kevin Knox II","NYK",21,1,1,0,15.4,0,0,4,0,0,3,0,0,0,0,0,2,2,1,0,0,1,1,6.9,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,1,"2021-01-02"
"Khem Birch","ORL",28,1,0,1,15.2,5,2,4,50,0,0,0,1,1,100,2,0,2,0,0,1,1,1,13.4,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,6,"2021-01-02"
"Michael Carter-Williams","ORL",29,1,0,1,31.2,4,2,11,18.2,0,4,0,0,0,0,4,5,9,1,1,0,0,5,15.3,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0,-1,"2021-01-02"
"Cole Anthony","ORL",20,1,0,1,17.1,2,1,7,14.3,0,2,0,0,0,0,2,3,5,1,0,0,0,2,9.5,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,0,"2021-01-02"
"Dwight Howard","PHI",35,1,1,0,11.3,5,1,2,50,0,0,0,3,4,75,0,1,1,0,2,0,0,1,4.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,3,"2021-01-02"
"Immanuel Quickley","NYK",21,1,1,0,14.7,9,3,4,75,1,2,50,2,2,100,0,1,1,2,3,0,0,3,10.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,7,"2021-01-02"
"Jalen McDaniels","CHA",22,1,0,1,12,4,2,4,50,0,0,0,0,0,0,1,1,2,0,1,0,0,2,5.4,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,"2021-01-02"
