"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Bam Adebayo","MIA",23,1,0,1,33.8,15,5,10,50,0,0,0,5,6,83.3,1,7,8,10,2,0,2,2,43.6,1,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,25,2021-01-06
"Danny Green","PHI",33,1,1,0,30.3,15,5,10,50,5,8,62.5,0,0,0,1,2,3,5,1,2,0,3,31.1,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,18,2021-01-06
"Dario Saric","PHX",26,1,1,0,16.6,15,6,11,54.5,2,3,66.7,1,1,100,1,4,5,1,0,0,0,2,22.5,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,16,2021-01-06
"David Nwaba","HOU",27,1,0,1,37.2,15,6,11,54.5,1,5,20,2,4,50,1,3,4,0,2,0,2,2,23.8,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,10,2021-01-06
"James Harden","HOU",31,1,0,1,38.8,15,5,14,35.7,1,5,20,4,4,100,0,4,4,12,4,1,2,2,42.8,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0,19,2021-01-06
"Josh Richardson","DAL",27,1,1,0,30.8,15,4,10,40,2,7,28.6,5,5,100,1,0,1,0,1,1,0,6,18.2,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,6,2021-01-06
"Lonzo Ball","NOP",23,1,0,1,35.9,15,6,18,33.3,2,9,22.2,1,1,100,0,4,4,4,4,0,0,5,21.8,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,0,2,2021-01-06
"Malik Beasley","MIN",24,1,0,1,37.7,15,5,16,31.3,0,6,0,5,5,100,2,4,6,4,1,0,0,1,27.2,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,0,12,2021-01-06
"Willie Cauley-Stein","DAL",27,1,1,0,24.1,15,5,7,71.4,0,0,0,5,6,83.3,2,5,7,2,0,1,1,4,32.4,0,0,18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,21,2021-01-06
"Glenn Robinson III","SAC",26,1,1,0,24.4,14,5,7,71.4,2,3,66.7,2,2,100,0,3,3,2,0,0,0,0,20.6,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,19,2021-01-06
"Goran Dragic","MIA",34,1,0,1,28.3,14,5,12,41.7,1,5,20,3,3,100,0,0,0,2,2,0,0,3,15,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,4,2021-01-06
"LaMarcus Aldridge","SAS",35,1,1,0,25.2,14,6,16,37.5,2,6,33.3,0,0,0,2,4,6,2,1,1,0,0,26.2,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,0,14,2021-01-06
"Robert Covington","POR",30,1,0,1,36.5,14,5,10,50,4,9,44.4,0,0,0,1,5,6,1,0,1,1,5,28.7,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,0,13,2021-01-06
"Rudy Gobert","UTA",28,1,0,1,35,14,7,9,77.8,0,0,0,0,3,0,3,9,12,2,1,0,5,1,45.4,1,0,-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,3,26,2021-01-06
"Terry Rozier","CHA",26,1,1,0,28.1,14,4,10,40,2,5,40,4,5,80,0,3,3,1,1,2,1,1,27.1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,1,14,2021-01-06
"Daniel Theis","BOS",28,1,1,0,28.1,13,6,11,54.5,1,4,25,0,0,0,2,3,5,1,1,0,1,1,22.5,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,15,2021-01-06
"Dillon Brooks","MEM",24,1,0,1,29.2,13,5,13,38.5,3,5,60,0,1,0,1,4,5,2,0,2,0,3,28,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,1,10,2021-01-06
"Eric Bledsoe","NOP",31,1,0,1,25.1,13,5,9,55.6,2,4,50,1,2,50,0,3,3,3,2,2,0,1,25.1,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,13,2021-01-06
"Fred VanVleet","TOR",26,1,0,1,38.6,13,5,12,41.7,2,5,40,1,2,50,1,3,4,7,1,2,1,3,36.3,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,1,15,2021-01-06
"Gary Trent Jr.","POR",21,1,0,1,18.6,13,5,10,50,2,5,40,1,2,50,1,0,1,0,1,0,0,1,13.2,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,6,2021-01-06
"George Hill","OKC",34,1,1,0,27.2,13,4,9,44.4,3,7,42.9,2,2,100,1,2,3,4,1,2,0,1,27.6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,17,2021-01-06
"Gorgui Dieng","MEM",30,1,0,1,21.6,13,6,8,75,1,1,100,0,0,0,1,3,4,1,2,2,0,3,23.3,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,13,2021-01-06
"Jamal Murray","DEN",23,1,1,0,31.8,13,3,7,42.9,1,4,25,6,6,100,0,1,1,3,2,0,0,4,16.7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,9,2021-01-06
"Jonas Valanciunas","MEM",28,1,0,1,25.7,13,4,13,30.8,0,1,0,5,5,100,2,9,11,2,4,1,1,1,31.2,1,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,9,0,14,2021-01-06
"Mikal Bridges","PHX",24,1,1,0,29.2,13,3,10,30,3,7,42.9,4,4,100,3,1,4,3,1,0,1,4,24.3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,11,2021-01-06
"Nickeil Alexander-Walker","NOP",22,1,0,1,26.8,13,5,14,35.7,0,5,0,3,3,100,1,4,5,1,1,2,0,3,25.5,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,0,8,2021-01-06
"Nicolas Batum","LAC",32,1,1,0,26.3,13,4,9,44.4,3,6,50,2,2,100,3,2,5,0,1,1,0,2,21,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,13,2021-01-06
"Norman Powell","TOR",27,1,0,1,26.1,13,2,7,28.6,2,5,40,7,8,87.5,0,1,1,1,1,1,0,1,17.7,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,1,8,2021-01-06
"Stephen Curry","GSW",32,1,0,1,35,13,5,17,29.4,1,6,16.7,2,4,50,1,3,4,5,0,1,0,3,28.3,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,12,2,6,2021-01-06
"Brandon Clarke","MEM",24,1,0,1,28.5,12,5,11,45.5,1,2,50,1,2,50,1,2,3,1,0,3,1,2,29.1,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,11,2021-01-06
"Carmelo Anthony","POR",36,1,0,1,28,12,4,9,44.4,4,6,66.7,0,0,0,0,4,4,0,2,1,0,1,17.8,0,0,-9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,9,2021-01-06
"Chris Paul","PHX",35,1,1,0,31.6,12,4,12,33.3,0,0,0,4,4,100,1,3,4,8,0,2,0,2,34.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,18,2021-01-06
"Dennis Schroder","LAL",27,1,1,0,36.1,12,5,15,33.3,1,4,25,1,1,100,0,2,2,6,4,0,0,0,19.4,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,0,8,2021-01-06
"Devin Vassell","SAS",20,1,1,0,16.5,12,4,5,80,3,4,75,1,1,100,0,2,2,0,0,1,0,2,17.4,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,14,2021-01-06
"Jusuf Nurkic","POR",26,1,0,1,28,12,6,15,40,0,2,0,0,0,0,3,8,11,6,1,0,1,4,36.2,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,0,16,2021-01-06
"Marcus Morris Sr.","LAC",31,1,1,0,18.2,12,4,9,44.4,2,6,33.3,2,2,100,2,0,2,2,3,0,0,3,14.4,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,7,2021-01-06
"Nemanja Bjelica","SAC",32,1,1,0,19.3,12,3,7,42.9,1,4,25,5,6,83.3,2,2,4,5,0,0,0,2,24.3,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,16,2021-01-06
"Reggie Bullock","NYK",29,1,1,0,29.6,12,5,8,62.5,2,3,66.7,0,0,0,3,4,7,0,0,1,0,2,23.4,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,17,2021-01-06
"Serge Ibaka","LAC",31,1,1,0,34.5,12,5,13,38.5,1,4,25,1,1,100,3,11,14,1,3,1,1,3,33.3,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,17,2021-01-06
"Wayne Ellington","DET",33,1,0,1,23.9,12,5,9,55.6,2,6,33.3,0,0,0,1,2,3,0,0,1,1,2,21.6,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,11,2021-01-06
"Deandre Ayton","PHX",22,1,1,0,31.4,11,5,8,62.5,0,1,0,1,1,100,2,14,16,1,2,0,0,5,29.7,1,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,20,2021-01-06
"Devonte' Graham","CHA",25,1,1,0,39.1,11,2,14,14.3,2,9,22.2,5,6,83.3,0,4,4,7,2,4,0,2,36.3,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,1,11,2021-01-06
"Facundo Campazzo","DEN",29,1,1,0,25.9,11,3,7,42.9,0,3,0,5,7,71.4,0,1,1,2,0,0,0,4,15.2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,6,2021-01-06
"Garrett Temple","CHI",34,1,0,1,32.6,11,3,6,50,3,5,60,2,2,100,2,0,2,4,4,0,0,3,15.4,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,7,2021-01-06
"Jarred Vanderbilt","MIN",21,1,0,1,23.1,11,4,5,80,0,0,0,3,7,42.9,1,4,5,2,0,3,2,4,35,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,4,14,2021-01-06
"Jordan Nwora","MIL",22,1,1,0,14.7,11,4,5,80,3,3,100,0,0,0,1,3,4,0,0,1,1,2,21.8,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,16,2021-01-06
"Kelly Olynyk","MIA",29,1,0,1,21.2,11,4,7,57.1,3,6,50,0,0,0,0,5,5,0,0,0,0,4,17,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,9,2021-01-06
"Thomas Bryant","WAS",23,1,0,1,33.9,11,4,6,66.7,0,2,0,3,3,100,2,4,6,1,0,0,0,4,19.7,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,12,2021-01-06
"Timothe Luwawu-Cabarrot","BKN",25,1,1,0,24.3,11,5,9,55.6,1,5,20,0,0,0,0,3,3,1,1,0,0,2,15.1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,10,2021-01-06
"Wendell Carter Jr.","CHI",21,1,0,1,30,11,4,9,44.4,0,0,0,3,4,75,6,11,17,4,1,0,0,1,36.4,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,24,2021-01-06
"Buddy Hield","SAC",28,1,1,0,35.2,10,3,15,20,2,9,22.2,2,2,100,0,3,3,3,1,1,0,3,20.1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,0,3,2021-01-06
"Denzel Valentine","CHI",27,1,0,1,21.2,10,4,10,40,2,7,28.6,0,0,0,0,4,4,5,0,2,0,2,28.3,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,13,2021-01-06
"Derrick Rose","DET",32,1,0,1,11.1,10,3,7,42.9,0,1,0,4,4,100,0,1,1,1,0,0,0,1,12.7,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,7,2021-01-06
"Gary Harris","DEN",26,1,1,0,32.8,10,4,8,50,0,1,0,2,2,100,1,2,3,3,1,1,0,2,20.1,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,12,2021-01-06
"Isaac Okoro","CLE",19,1,0,1,28,10,4,5,80,0,1,0,2,2,100,0,0,0,2,0,0,0,3,13,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,8,2021-01-06
"James Wiseman","GSW",19,1,0,1,18,10,5,10,50,0,0,0,0,0,0,1,3,4,0,3,1,1,3,17.8,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,5,2021-01-06
"Joe Harris","BKN",29,1,1,0,23.1,10,4,7,57.1,2,4,50,0,0,0,0,0,0,1,2,1,0,0,12.5,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,9,2021-01-06
"Jrue Holiday","MIL",30,1,1,0,30.1,10,4,11,36.4,0,3,0,2,2,100,2,3,5,6,1,0,0,2,24,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,0,13,2021-01-06
"Kyle Anderson","MEM",27,1,0,1,29,10,4,10,40,1,3,33.3,1,1,100,0,5,5,2,1,1,0,0,21,0,0,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,11,2021-01-06
"Lamar Stevens","CLE",23,1,0,1,20.6,10,4,9,44.4,0,2,0,2,2,100,1,5,6,1,0,0,0,2,18.7,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,10,2021-01-06
"Larry Nance Jr.","CLE",28,1,0,1,32.6,10,4,7,57.1,1,3,33.3,1,6,16.7,0,3,3,1,2,1,0,4,16.1,0,0,-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,1,2021-01-06
"P.J. Tucker","HOU",35,1,0,1,32.6,10,3,4,75,2,2,100,2,2,100,1,5,6,0,2,1,1,6,21.2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,9,2021-01-06
"Paul Millsap","DEN",35,1,1,0,15.5,10,5,9,55.6,0,2,0,0,0,0,2,1,3,1,2,0,0,4,13.1,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,6,2021-01-06
"Steven Adams","NOP",27,1,0,1,34.3,10,4,5,80,0,0,0,2,5,40,2,9,11,10,2,1,0,2,39.2,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,24,2021-01-06
"Andre Iguodala","MIA",36,1,0,1,20.6,9,3,5,60,3,5,60,0,0,0,0,1,1,1,0,0,0,0,11.7,0,0,-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,9,2021-01-06
"Blake Griffin","DET",31,1,0,1,26.2,9,2,9,22.2,0,6,0,5,6,83.3,0,1,1,5,1,1,0,2,19.7,0,0,-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,1,5,2021-01-06
"Brandon Goodwin","ATL",25,1,0,1,20.2,9,4,10,40,1,5,20,0,0,0,0,3,3,2,1,2,0,1,20.6,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,8,2021-01-06
"Chris Boucher","TOR",27,1,0,1,15.2,9,3,4,75,2,3,66.7,1,1,100,0,2,2,1,1,0,1,1,14.9,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,10,2021-01-06
"DeMarcus Cousins","HOU",30,1,0,1,23.5,9,2,9,22.2,1,2,50,4,6,66.7,2,12,14,1,1,2,4,3,44.3,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,2,17,2021-01-06
"Dorian Finney-Smith","DAL",27,1,1,0,32.6,9,3,8,37.5,2,5,40,1,1,100,1,3,4,1,1,1,1,3,20.3,0,0,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,9,2021-01-06
"Hamidou Diallo","OKC",22,1,1,0,20.8,9,4,8,50,0,1,0,1,4,25,0,1,1,3,1,1,1,0,19.7,0,0,-3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,3,9,2021-01-06
"Ish Smith","WAS",32,1,0,1,23.1,9,4,8,50,0,2,0,1,2,50,1,4,5,5,1,2,0,2,27.5,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,13,2021-01-06
"Keldon Johnson","SAS",21,1,1,0,30.3,9,4,11,36.4,1,3,33.3,0,0,0,4,7,11,4,0,0,1,4,31.2,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,0,16,2021-01-06
"Lonnie Walker IV","SAS",22,1,1,0,30.1,9,3,9,33.3,1,5,20,2,3,66.7,0,1,1,1,1,2,1,2,19.7,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,1,6,2021-01-06
"Luguentz Dort","OKC",21,1,1,0,30.9,9,3,4,75,1,2,50,2,2,100,0,1,1,1,0,0,0,2,11.7,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,10,2021-01-06
"Luke Kennard","LAC",24,1,1,0,18.7,9,3,4,75,1,1,100,2,2,100,0,1,1,1,1,0,0,2,10.7,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,9,2021-01-06
"Marcus Smart","BOS",26,1,1,0,32.2,9,3,10,30,1,3,33.3,2,2,100,1,3,4,6,0,1,0,5,25.8,0,0,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,0,10,2021-01-06
"Mike Conley","UTA",33,1,0,1,29.1,9,3,14,21.4,0,6,0,3,4,75,1,3,4,6,3,1,0,2,22.8,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,1,3,2021-01-06
"Mitchell Robinson","NYK",22,1,1,0,41.4,9,4,6,66.7,0,0,0,1,2,50,4,9,13,2,3,3,3,2,42.6,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,24,2021-01-06
"Montrezl Harrell","LAL",26,1,1,0,20.2,9,4,9,44.4,0,1,0,1,1,100,3,4,7,1,1,1,0,2,20.9,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,12,2021-01-06
"P.J. Washington","CHA",22,1,1,0,37.6,9,3,8,37.5,1,2,50,2,2,100,0,10,10,4,3,2,3,1,39,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,21,2021-01-06
