"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"D.J. Augustin","MIL",33,1,1,0,20.7,10,3,5,60,2,4,50,2,2,100,3,1,4,2,1,0,0,0,16.8,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,15,"2020-12-29"
"Dario Saric","PHX",26,1,1,0,14.3,10,3,4,75,2,3,66.7,2,2,100,0,4,4,1,3,1,0,1,16.3,0,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,13,"2020-12-29"
"Tobias Harris","PHI",28,1,1,0,37.9,26,11,20,55,2,5,40,2,2,100,2,9,11,3,2,2,2,1,53.7,1,0,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,0,34,"2020-12-29"
"Nicolas Batum","LAC",32,1,1,0,23.7,7,2,6,33.3,1,4,25,2,2,100,0,5,5,3,1,1,0,3,19.5,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,10,"2020-12-29"
"Tyrese Haliburton","SAC",20,1,1,0,24.9,13,5,7,71.4,3,4,75,0,0,0,1,2,3,6,2,3,0,1,32.6,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,22,"2020-12-29"
"Andrew Wiggins","GSW",25,1,1,0,38.1,27,9,19,47.4,5,8,62.5,4,4,100,1,6,7,3,2,1,3,3,49.9,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,0,28,"2020-12-29"
"Chris Paul","PHX",35,1,1,0,23.2,9,2,4,50,1,2,50,4,4,100,1,1,2,9,2,0,0,1,22.9,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,17,"2020-12-29"
"Jayson Tatum","BOS",22,1,1,0,40.5,27,9,17,52.9,1,3,33.3,8,10,80,0,11,11,4,4,3,0,1,51.2,1,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,8,2,32,"2020-12-29"
"Cameron Payne","PHX",26,1,1,0,23.1,13,5,9,55.6,3,6,50,0,0,0,0,2,2,7,0,0,0,3,25.9,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,17,"2020-12-29"
"Deandre Ayton","PHX",22,1,1,0,26.5,13,6,11,54.5,0,0,0,1,1,100,5,7,12,0,0,0,1,1,30.4,1,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,0,22,"2020-12-29"
"Paul George","LAC",30,1,1,0,28.5,18,6,12,50,4,6,66.7,2,2,100,0,6,6,5,4,0,2,3,34.7,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,20,"2020-12-29"
"Richaun Holmes","SAC",27,1,1,0,32,20,10,13,76.9,0,0,0,0,1,0,2,3,5,3,1,2,1,2,38.5,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,26,"2020-12-29"
"Serge Ibaka","LAC",31,1,1,0,21.7,16,7,12,58.3,0,2,0,2,2,100,0,8,8,4,1,0,2,1,36.6,0,0,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,25,"2020-12-29"
"Jae Crowder","PHX",30,1,1,0,21,21,6,11,54.5,5,8,62.5,4,4,100,1,1,2,1,0,1,0,3,27.9,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,19,"2020-12-29"
"Joel Embiid","PHI",26,1,1,0,37.9,29,7,17,41.2,1,6,16.7,14,16,87.5,4,12,16,4,5,2,2,1,61.2,1,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,2,37,"2020-12-29"
"Juan Toscano-Anderson","GSW",27,1,1,0,23.9,5,2,2,100,1,1,100,0,2,0,0,3,3,4,3,1,0,4,14.6,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,6,"2020-12-29"
"Luke Kennard","LAC",24,1,1,0,28.5,15,6,9,66.7,3,4,75,0,0,0,0,3,3,4,2,0,0,3,22.6,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,16,"2020-12-29"
"Pat Connaughton","MIL",27,1,1,0,12.2,3,1,3,33.3,1,2,50,0,0,0,0,2,2,3,0,1,1,0,15.9,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,10,"2020-12-29"
"Garrett Temple","CHI",34,1,1,0,28.6,12,4,10,40,2,6,33.3,2,4,50,0,1,1,2,0,1,0,3,19.2,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,2,7,"2020-12-29"
"Kevin Knox II","NYK",21,1,1,0,16.4,6,2,3,66.7,2,2,100,0,0,0,0,1,1,0,1,0,0,3,6.2,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,4,"2020-12-29"
"Wendell Carter Jr.","CHI",21,1,1,0,34.2,10,5,8,62.5,0,1,0,0,2,0,0,12,12,3,2,0,0,5,26.9,1,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,15,"2020-12-29"
"Dwayne Bacon","ORL",25,1,1,0,23.1,18,9,10,90,0,0,0,0,0,0,1,7,8,0,0,0,0,2,27.6,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,25,"2020-12-29"
"Patrick Beverley","LAC",32,1,1,0,22,12,4,7,57.1,4,5,80,0,0,0,1,2,3,1,1,1,0,2,19.1,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,13,"2020-12-29"
"Evan Fournier","ORL",28,1,1,0,31.7,14,5,11,45.5,2,6,33.3,2,2,100,0,1,1,2,4,2,0,4,20.2,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,7,"2020-12-29"
"Ivica Zubac","LAC",23,1,1,0,18.5,12,5,7,71.4,0,0,0,2,2,100,2,2,4,1,0,0,3,0,27.3,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,20,"2020-12-29"
"Kyle Lowry","TOR",34,1,0,1,37.2,24,6,15,40,3,8,37.5,9,9,100,2,6,8,9,4,1,0,4,46.1,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,0,25,"2020-12-29"
"Sindarius Thornwell","NOP",26,1,0,1,7.3,2,1,2,50,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,"2020-12-29"
"Willy Hernangomez","NOP",26,1,0,1,7.1,1,0,1,0,0,0,0,1,4,25,0,4,4,1,0,0,0,0,7.3,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,3,2,"2020-12-29"
"Elfrid Payton","NYK",26,1,1,0,35.6,14,6,15,40,2,4,50,0,2,0,3,5,8,7,5,0,0,2,29.1,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9,2,13,"2020-12-29"
"Nikola Vucevic","ORL",30,1,1,0,34.4,28,12,18,66.7,3,4,75,1,1,100,3,7,10,5,1,1,0,0,49.5,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0,39,"2020-12-29"
"Zach LaVine","CHI",25,1,1,0,38.3,23,6,15,40,3,7,42.9,8,9,88.9,2,3,5,6,3,4,0,2,47,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,1,25,"2020-12-29"
"Ben Simmons","PHI",24,1,1,0,36.8,11,3,11,27.3,0,0,0,5,8,62.5,0,13,13,7,3,1,1,1,40.1,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,3,20,"2020-12-29"
"Coby White","CHI",20,1,1,0,37,18,6,14,42.9,2,5,40,4,4,100,0,5,5,6,2,0,0,0,31,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,21,"2020-12-29"
"Isaiah Stewart","DET",19,1,0,1,23.2,6,3,5,60,0,0,0,0,0,0,4,3,7,1,0,0,2,2,21.9,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,12,"2020-12-29"
"Kira Lewis Jr.","NOP",19,1,0,1,9.6,4,2,7,28.6,0,2,0,0,0,0,0,0,0,1,0,1,0,0,8.5,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,1,"2020-12-29"
"Reggie Jackson","LAC",30,1,1,0,26.1,11,4,9,44.4,2,4,50,1,2,50,1,3,4,4,0,4,1,2,36.8,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,1,18,"2020-12-29"
"Robert Williams III","BOS",23,1,1,0,10.8,8,4,4,100,0,0,0,0,0,0,1,4,5,0,1,0,0,1,13,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,"2020-12-29"
"Bryn Forbes","MIL",27,1,1,0,17.6,12,5,8,62.5,2,5,40,0,0,0,0,2,2,1,1,0,0,2,14.9,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,11,"2020-12-29"
"Damion Lee","GSW",28,1,1,0,19,8,3,6,50,2,5,40,0,0,0,1,2,3,0,0,1,0,0,14.6,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,11,"2020-12-29"
"Doug McDermott","IND",29,1,0,1,19.5,2,1,4,25,0,2,0,0,0,0,0,1,1,1,0,0,0,1,4.7,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,"2020-12-29"
"Jeff Teague","BOS",32,1,1,0,19.1,6,2,7,28.6,2,3,66.7,0,0,0,0,2,2,2,1,1,1,3,16.4,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,5,"2020-12-29"
"Markelle Fultz","ORL",22,1,1,0,31.7,11,4,16,25,1,2,50,2,2,100,3,1,4,10,0,1,0,3,33.8,1,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,0,13,"2020-12-29"
"Buddy Hield","SAC",28,1,1,0,34.6,12,4,10,40,3,7,42.9,1,1,100,1,7,8,3,2,0,0,2,24.1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,15,"2020-12-29"
"Chuma Okeke","ORL",22,1,1,0,17.7,3,1,3,33.3,0,1,0,1,2,50,1,2,3,1,0,2,1,0,17.1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,9,"2020-12-29"
"Derrick Rose","DET",32,1,0,1,26.4,15,6,18,33.3,1,4,25,2,2,100,1,1,2,7,2,2,0,4,31.9,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,0,8,"2020-12-29"
"Kelly Oubre Jr.","GSW",25,1,1,0,29,14,6,10,60,1,4,25,1,3,33.3,0,5,5,0,2,2,2,2,30,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,15,"2020-12-29"
"Mitchell Robinson","NYK",22,1,1,0,31.6,9,4,9,44.4,0,0,0,1,2,50,4,6,10,0,1,1,2,4,29,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,5,1,13,"2020-12-29"
"De'Aaron Fox","SAC",23,1,1,0,35.1,24,8,15,53.3,2,4,50,6,7,85.7,1,2,3,9,2,2,1,2,48.1,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,1,29,"2020-12-29"
"Langston Galloway","PHX",29,1,1,0,11.9,3,1,4,25,1,4,25,0,0,0,0,0,0,1,0,0,0,0,4.5,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,3,"2020-12-29"
"Tyrese Maxey","PHI",20,1,1,0,8,0,0,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1.5,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,0,"2020-12-29"
"Davis Bertans","WAS",28,1,0,1,26.3,20,4,10,40,3,9,33.3,9,9,100,1,3,4,2,0,1,0,4,30.8,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,0,17,"2020-12-29"
"Myles Turner","IND",24,1,0,1,31.7,16,5,9,55.6,3,6,50,3,4,75,0,6,6,0,2,2,3,3,36.2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,17,"2020-12-29"
"Shake Milton","PHI",24,1,1,0,25.7,7,2,10,20,1,6,16.7,2,2,100,0,1,1,2,0,2,0,3,17.2,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,0,3,"2020-12-29"
"Danny Green","PHI",33,1,1,0,28.6,7,3,7,42.9,1,4,25,0,0,0,1,1,2,0,2,2,2,1,19.4,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,8,"2020-12-29"
"Jaden McDaniels","MIN",20,1,0,1,7.5,3,1,1,100,0,0,0,1,2,50,0,2,2,0,2,0,0,1,3.4,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,"2020-12-29"
"Jordan Nwora","MIL",22,1,1,0,11.8,8,2,7,28.6,2,3,66.7,2,2,100,0,2,2,0,0,1,0,2,13.4,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,6,"2020-12-29"
"Kenrich Williams","OKC",26,1,0,1,9.6,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0.2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,-2,"2020-12-29"
"OG Anunoby","TOR",23,1,0,1,36.1,20,7,11,63.6,4,7,57.1,2,2,100,2,4,6,2,1,5,1,3,47.2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,26,"2020-12-29"
"Paul Millsap","DEN",35,1,0,1,27.9,5,1,4,25,0,0,0,3,5,60,0,4,4,2,1,0,0,0,11.8,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,2,5,"2020-12-29"
"Victor Oladipo","IND",28,1,0,1,34.4,24,10,18,55.6,2,6,33.3,2,2,100,0,6,6,6,2,0,1,3,41.2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,0,24,"2020-12-29"
"Brad Wanamaker","GSW",31,1,1,0,17.6,9,2,5,40,0,2,0,5,7,71.4,0,2,2,2,0,0,1,1,17.4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,10,"2020-12-29"
"D.J. Wilson","MIL",24,1,1,0,9.4,3,1,5,20,1,4,25,0,0,0,1,2,3,0,0,0,0,3,6.6,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,1,"2020-12-29"
"Harrison Barnes","SAC",28,1,1,0,33.2,13,5,16,31.3,3,6,50,0,0,0,5,1,6,8,2,0,0,0,30.2,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,0,16,"2020-12-29"
"Reggie Bullock","NYK",29,1,1,0,41,17,6,13,46.2,5,9,55.6,0,0,0,1,6,7,0,3,1,1,3,28.4,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,15,"2020-12-29"
"Tristan Thompson","BOS",29,1,1,0,26.8,14,5,7,71.4,0,0,0,4,4,100,7,3,10,1,1,0,0,4,26.5,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,20,"2020-12-29"
"Alex Len","TOR",27,1,0,1,21.2,2,1,1,100,0,0,0,0,2,0,0,5,5,2,4,0,1,3,10,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,1,"2020-12-29"
"Chris Boucher","TOR",27,1,0,1,4.6,0,0,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,1.2,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,-4,"2020-12-29"
