"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Domantas Sabonis","IND",24,1,0,1,40.8,25,9,15,60,3,4,75,4,9,44.4,2,8,10,4,4,0,1,4,42,1,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,21,"2021-01-20"
"Marcus Smart","BOS",26,1,0,1,34.1,25,10,19,52.6,1,6,16.7,4,7,57.1,0,4,4,4,2,1,0,1,36.8,0,0,-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,9,3,19,"2021-01-20"
"Devin Booker","PHX",24,1,1,0,34.5,24,10,18,55.6,1,4,25,3,4,75,0,5,5,2,6,0,1,5,30,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,1,14,"2021-01-20"
"Evan Fournier","ORL",28,1,1,0,28.3,24,9,21,42.9,2,9,22.2,4,4,100,0,1,1,2,2,2,0,3,32.2,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,12,0,14,"2021-01-20"
"Fred VanVleet","TOR",26,1,0,1,36.8,24,7,18,38.9,3,8,37.5,7,8,87.5,2,3,5,9,2,1,0,3,44.5,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,11,1,22,"2021-01-20"
"Daniel Theis","BOS",28,1,0,1,27.2,23,10,11,90.9,1,1,100,2,2,100,3,7,10,1,2,1,0,5,37.5,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,27,"2021-01-20"
"Dejounte Murray","SAS",24,1,0,1,29.5,22,9,16,56.3,1,6,16.7,3,3,100,1,5,6,3,0,2,0,2,39.7,0,0,-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,7,0,24,"2021-01-20"
"Eric Gordon","HOU",32,1,0,1,34.1,22,9,20,45,3,7,42.9,1,2,50,1,1,2,2,1,0,0,0,26.4,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,11,1,13,"2021-01-20"
"Tobias Harris","PHI",28,1,1,0,39.6,22,9,17,52.9,1,5,20,3,3,100,1,2,3,5,0,2,0,2,39.1,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,0,24,"2021-01-20"
"Trey Burke","DAL",28,1,1,0,31.7,22,9,16,56.3,4,8,50,0,0,0,1,0,1,3,2,2,0,3,31.7,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,18,"2021-01-20"
"Victor Oladipo","HOU",28,1,0,1,31.3,22,7,22,31.8,1,5,20,7,7,100,1,4,5,6,2,3,1,4,47,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,15,0,16,"2021-01-20"
"James Harden","BKN",31,1,0,1,50.5,21,6,14,42.9,3,6,50,6,6,100,1,9,10,12,5,2,0,5,52,1,1,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,27,"2021-01-20"
"Christian Wood","HOU",25,1,0,1,33.9,20,8,18,44.4,2,6,33.3,2,3,66.7,1,10,11,2,2,2,2,1,46.2,1,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,1,23,"2021-01-20"
"James Wiseman","GSW",19,1,1,0,25.3,20,8,11,72.7,0,0,0,4,5,80,1,5,6,4,0,0,0,4,33.2,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,1,24,"2021-01-20"
"D'Angelo Russell","MIN",24,1,0,1,31.7,19,7,17,41.2,4,7,57.1,1,1,100,0,2,2,6,2,0,2,1,34.4,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,0,16,"2021-01-20"
"Jalen Brunson","DAL",24,1,1,0,33.9,19,8,13,61.5,0,2,0,3,3,100,0,3,3,4,1,0,0,2,27.6,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,20,"2021-01-20"
"Kemba Walker","BOS",30,1,0,1,21.7,19,6,15,40,5,9,55.6,2,2,100,0,2,2,6,3,0,0,3,27.4,0,0,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0,12,"2021-01-20"
"Paul George","LAC",30,1,1,0,32.4,19,8,14,57.1,2,5,40,1,2,50,0,7,7,12,6,1,2,3,48.4,1,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,1,27,"2021-01-20"
"Tim Hardaway Jr.","DAL",28,1,1,0,34,19,6,13,46.2,3,6,50,4,4,100,0,3,3,2,1,1,0,2,27.6,0,0,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,0,17,"2021-01-20"
"Andrew Wiggins","GSW",25,1,1,0,30.8,18,7,12,58.3,3,5,60,1,3,33.3,2,5,7,3,1,0,0,3,29.9,0,0,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,19,"2021-01-20"
"OG Anunoby","TOR",23,1,0,1,39.7,18,6,12,50,4,8,50,2,2,100,4,3,7,3,2,1,0,2,31.9,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,0,19,"2021-01-20"
"Pascal Siakam","TOR",26,1,0,1,36.8,18,7,15,46.7,0,3,0,4,4,100,3,3,6,2,2,1,0,3,29.2,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,0,14,"2021-01-20"
"Blake Griffin","DET",31,1,0,1,39.1,17,5,10,50,2,4,50,5,5,100,0,7,7,4,1,1,0,3,33.4,0,0,-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,20,"2021-01-20"
"Goran Dragic","MIA",34,1,1,0,31.4,17,6,16,37.5,3,7,42.9,2,2,100,0,4,4,5,5,1,0,5,27.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,10,0,9,"2021-01-20"
"Kevin Huerter","ATL",22,1,1,0,39.4,17,6,12,50,3,4,75,2,2,100,1,4,5,4,1,2,0,3,34,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0,20,"2021-01-20"
"Taurean Prince","CLE",26,1,1,0,31.6,17,5,9,55.6,3,5,60,4,4,100,2,5,7,4,3,1,1,1,34.4,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,24,"2021-01-20"
"Doug McDermott","IND",29,1,0,1,34.3,16,6,16,37.5,2,7,28.6,2,4,50,3,5,8,3,1,0,1,2,32.1,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,2,13,"2021-01-20"
"Jeff Green","BKN",34,1,0,1,45.4,16,5,8,62.5,4,7,57.1,2,2,100,0,7,7,2,3,1,1,5,30.4,0,0,-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,16,"2021-01-20"
"Kelly Oubre Jr.","GSW",25,1,1,0,30.6,16,4,11,36.4,2,4,50,6,8,75,3,6,9,0,0,2,1,3,35.8,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,7,2,18,"2021-01-20"
"Shake Milton","PHI",24,1,1,0,29.1,16,4,10,40,2,2,100,6,6,100,0,1,1,1,4,1,0,1,17.7,0,0,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,0,10,"2021-01-20"
"Terence Davis","TOR",23,1,0,1,24,16,6,12,50,4,9,44.4,0,0,0,1,3,4,1,2,3,1,3,32.3,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,0,14,"2021-01-20"
"Wayne Ellington","DET",33,1,0,1,33.4,16,5,11,45.5,4,9,44.4,2,3,66.7,1,1,2,3,1,0,0,0,21.9,0,0,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,1,13,"2021-01-20"
"Damyean Dotson","CLE",26,1,1,0,24.5,15,6,12,50,3,6,50,0,0,0,0,2,2,1,2,0,0,1,16.9,0,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,0,11,"2021-01-20"
"DeMar DeRozan","SAS",31,1,0,1,24.6,15,3,8,37.5,0,1,0,9,9,100,1,1,2,3,2,1,0,3,22.9,0,0,-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,0,11,"2021-01-20"
"Kelly Olynyk","MIA",29,1,1,0,28.2,15,5,10,50,2,6,33.3,3,3,100,0,8,8,8,3,0,1,3,36.6,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,5,0,23,"2021-01-20"
"Larry Nance Jr.","CLE",28,1,1,0,45.1,15,5,10,50,3,5,60,2,4,50,0,8,8,5,0,4,0,2,44.1,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,25,"2021-01-20"
"Bam Adebayo","MIA",23,1,1,0,33.6,14,6,14,42.9,0,0,0,2,2,100,5,8,13,7,2,0,0,1,38.1,1,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,8,0,25,"2021-01-20"
"Derrick Rose","DET",32,1,0,1,28.5,14,7,15,46.7,0,1,0,0,0,0,0,1,1,1,1,1,1,2,21.7,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,0,7,"2021-01-20"
"Duncan Robinson","MIA",26,1,1,0,37.4,14,4,7,57.1,4,6,66.7,2,2,100,0,3,3,1,1,0,1,1,21.1,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,16,"2021-01-20"
"Glenn Robinson III","SAC",27,1,0,1,20.7,14,5,10,50,3,4,75,1,2,50,0,2,2,2,1,0,0,1,18.4,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,10,"2021-01-20"
"Naz Reid","MIN",21,1,0,1,29.2,14,5,8,62.5,2,4,50,2,2,100,0,3,3,1,1,0,3,1,27.1,0,0,-4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,16,"2021-01-20"
"Aaron Gordon","ORL",25,1,1,0,35.6,13,3,9,33.3,1,4,25,6,8,75,2,7,9,7,4,1,4,2,45.3,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,2,22,"2021-01-20"
"Aaron Holiday","IND",24,1,0,1,26.4,13,5,14,35.7,3,7,42.9,0,0,0,0,1,1,1,0,0,0,3,15.7,0,0,-8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,0,3,"2021-01-20"
"Andre Drummond","CLE",27,1,1,0,25.7,13,6,13,46.2,0,0,0,1,1,100,1,6,7,3,4,1,0,2,24.9,0,0,-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,7,0,13,"2021-01-20"
"Andre Iguodala","MIA",36,1,1,0,21.5,13,5,6,83.3,3,4,75,0,0,0,1,2,3,1,2,1,2,1,25.1,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,18,"2021-01-20"
"Buddy Hield","SAC",28,1,0,1,28.7,13,5,12,41.7,3,7,42.9,0,0,0,0,2,2,3,4,3,1,1,27.9,0,0,-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,0,10,"2021-01-20"
"Chris Paul","PHX",35,1,1,0,30.9,13,4,9,44.4,1,3,33.3,4,4,100,0,4,4,4,4,1,1,1,25.8,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,0,15,"2021-01-20"
"Cole Anthony","ORL",20,1,1,0,28,13,5,7,71.4,3,3,100,0,0,0,0,7,7,3,1,0,1,3,27.9,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,20,"2021-01-20"
"DeAndre Jordan","BKN",32,1,0,1,24.4,13,6,7,85.7,0,0,0,1,1,100,0,4,4,0,1,0,2,2,22.8,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,15,"2021-01-20"
"Luka Doncic","DAL",21,1,1,0,37.9,13,5,15,33.3,0,3,0,3,4,75,0,12,12,12,3,0,1,0,45.4,1,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,1,26,"2021-01-20"
"Malik Beasley","MIN",24,1,0,1,33.6,13,5,15,33.3,3,10,30,0,0,0,2,5,7,5,1,1,0,1,30.9,0,0,-7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,10,0,14,"2021-01-20"
"Danny Green","PHI",33,1,1,0,28.6,12,4,8,50,4,8,50,0,0,0,1,5,6,1,1,0,0,2,19.7,0,0,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,4,0,14,"2021-01-20"
"Jaden McDaniels","MIN",20,1,0,1,26.1,12,5,9,55.6,2,4,50,0,0,0,3,5,8,1,0,1,3,4,35.1,0,0,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,17,"2021-01-20"
"Jarrett Allen","CLE",22,1,1,0,31.2,12,6,10,60,0,0,0,0,0,0,3,8,11,2,1,1,4,0,42.2,1,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,27,"2021-01-20"
"Keldon Johnson","SAS",21,1,0,1,27.2,12,2,12,16.7,0,3,0,8,11,72.7,2,6,8,3,1,0,0,1,25.1,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,3,8,"2021-01-20"
"Ben Simmons","PHI",24,1,1,0,33.5,11,2,5,40,0,0,0,7,10,70,3,5,8,8,3,2,0,5,35.6,0,0,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,17,"2021-01-20"
"Ivica Zubac","LAC",23,1,1,0,22.5,11,4,5,80,0,0,0,3,3,100,4,8,12,1,1,0,1,2,28.9,1,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,23,"2021-01-20"
"Jae Crowder","PHX",30,1,1,0,26,11,4,13,30.8,2,10,20,1,2,50,0,5,5,1,0,2,0,1,24.5,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,9,1,10,"2021-01-20"
"Josh Okogie","MIN",22,1,0,1,25.1,11,4,7,57.1,1,3,33.3,2,2,100,0,6,6,0,3,1,1,4,21.2,0,0,-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,9,"2021-01-20"
"Nicolas Batum","LAC",32,1,1,0,26.3,11,4,7,57.1,3,5,60,0,0,0,0,3,3,0,1,3,1,0,25.6,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,16,"2021-01-20"
"Rudy Gay","SAS",34,1,0,1,18.7,11,5,9,55.6,0,1,0,1,1,100,1,8,9,3,2,0,0,3,24.3,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,14,"2021-01-20"
