"PLAYER","TEAM","AGE","GP","W","L","MIN","PTS","FGM","FGA","FG%","3PM","3PA","3P%","FTM","FTA","FT%","OREB","DREB","REB","AST","TOV","STL","BLK","PF","FP","DD2","TD3","+/-","GP RANK","W RANK","L RANK","MIN RANK","PTS RANK","FGM RANK","FGA RANK","FG% RANK","3PM RANK","3PA RANK","3P% RANK","FTM RANK","FTA RANK","FT% RANK","OREB RANK","DREB RANK","REB RANK","AST RANK","TOV RANK","STL RANK","BLK RANK","PF RANK","FP RANK","DD2 RANK","TD3 RANK","+/- RANK","3PTMissed","FG_Missed","FTMissed","score","day"
"Malik Beasley","MIN",24,1,1,0,35.3,24,9,18,50,3,6,50,3,3,100,0,3,3,0,0,0,0,0,27.6,0,0,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,0,20,"2021-01-10"
"Paul George","LAC",30,1,1,0,39.9,28,8,19,42.1,5,8,62.5,7,9,77.8,2,5,7,9,2,2,0,1,53.9,0,0,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,2,32,"2021-01-10"
"Bojan Bogdanovic","UTA",31,1,1,0,29.3,7,3,11,27.3,0,5,0,1,2,50,0,6,6,1,0,0,0,1,15.7,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,1,6,"2021-01-10"
"Donovan Mitchell","UTA",24,1,1,0,37.2,28,9,18,50,4,8,50,6,7,85.7,0,2,2,3,4,0,1,1,33.9,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,9,1,21,"2021-01-10"
"Jamal Murray","DEN",23,1,1,0,29.3,9,4,9,44.4,1,4,25,0,0,0,0,0,0,3,0,0,0,2,13.5,0,0,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,0,7,"2021-01-10"
"LeBron James","LAL",36,1,1,0,30.4,18,7,15,46.7,1,6,16.7,3,6,50,1,6,7,7,2,1,1,2,40.9,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,8,3,21,"2021-01-10"
"Stanley Johnson","TOR",24,1,0,1,9.4,3,1,1,100,0,0,0,1,2,50,0,3,3,1,0,2,0,1,14.1,0,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,7,"2021-01-10"
"Ed Davis","MIN",31,1,1,0,18,6,3,3,100,0,0,0,0,0,0,2,4,6,0,0,2,0,3,19.2,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,13,"2021-01-10"
"Patrick Williams","CHI",19,1,0,1,35.8,17,6,9,66.7,3,5,60,2,2,100,1,1,2,2,2,2,0,1,26.4,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,17,"2021-01-10"
"Royce O'Neale","UTA",27,1,1,0,32.7,0,0,2,0,0,2,0,0,0,0,1,7,8,4,1,1,0,3,17.6,0,0,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,9,"2021-01-10"
"Gary Harris","DEN",26,1,1,0,31.8,14,6,10,60,2,4,50,0,0,0,2,1,3,1,1,2,1,2,27.1,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,0,16,"2021-01-10"
"Isaiah Roby","OKC",22,1,1,0,19.3,13,5,7,71.4,2,4,50,1,1,100,0,5,5,0,1,0,0,2,18,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,15,"2021-01-10"
"Jarrett Culver","MIN",21,1,1,0,19.9,2,1,5,20,0,1,0,0,0,0,0,3,3,4,2,0,1,1,12.6,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,5,"2021-01-10"
"Nikola Jokic","DEN",25,1,1,0,30.1,22,9,15,60,1,3,33.3,3,3,100,3,7,10,5,2,1,1,1,45.5,1,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,0,32,"2021-01-10"
"Sterling Brown","HOU",25,1,0,1,13.2,5,2,6,33.3,1,4,25,0,0,0,2,1,3,2,0,0,0,0,11.6,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,0,6,"2021-01-10"
"Talen Horton-Tucker","LAL",20,1,1,0,20.5,17,7,8,87.5,2,3,66.7,1,1,100,2,3,5,3,2,4,0,4,37.5,0,0,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,24,"2021-01-10"
"Isaiah Stewart","DET",19,1,0,1,14.3,2,1,3,33.3,0,0,0,0,0,0,3,1,4,1,0,1,0,4,11.3,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,2,"2021-01-10"
"Joe Ingles","UTA",33,1,1,0,23.5,9,3,6,50,2,5,40,1,2,50,0,5,5,2,0,0,0,2,18,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,1,12,"2021-01-10"
"Josh Okogie","MIN",22,1,1,0,20.1,6,3,5,60,0,2,0,0,2,0,0,4,4,0,1,0,1,2,12.8,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,6,"2021-01-10"
"Kent Bazemore","GSW",31,1,1,0,20.7,9,4,7,57.1,1,2,50,0,0,0,0,5,5,3,2,0,3,1,26.5,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,16,"2021-01-10"
"Pascal Siakam","TOR",26,1,0,1,40.5,25,9,19,47.4,2,4,50,5,9,55.6,5,6,11,3,2,0,0,2,40.7,1,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,4,21,"2021-01-10"
"Rudy Gobert","UTA",28,1,1,0,33.6,4,1,5,20,0,0,0,2,6,33.3,6,13,19,1,4,0,4,2,36.3,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,4,16,"2021-01-10"
"Stephen Curry","GSW",32,1,1,0,38.2,11,2,16,12.5,1,10,10,6,6,100,3,6,9,6,5,0,0,3,25.8,0,0,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,14,0,6,"2021-01-10"
"DeMarcus Cousins","HOU",30,1,0,1,8.4,6,2,5,40,2,4,50,0,0,0,1,3,4,0,1,1,0,1,12.8,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,0,6,"2021-01-10"
"Ivica Zubac","LAC",23,1,1,0,15.5,5,2,6,33.3,0,0,0,1,2,50,5,2,7,1,0,1,1,2,20.9,0,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,1,10,"2021-01-10"
"Chris Boucher","TOR",28,1,0,1,23.8,15,6,10,60,2,3,66.7,1,1,100,3,3,6,0,0,1,6,6,43.2,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,0,18,"2021-01-10"
"Derrick Favors","UTA",29,1,1,0,17.3,6,3,7,42.9,0,0,0,0,0,0,5,9,14,0,1,0,0,3,21.8,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,14,"2021-01-10"
"Kevon Looney","GSW",24,1,1,0,14.2,2,1,1,100,0,0,0,0,0,0,2,1,3,0,0,0,1,0,8.6,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,8,"2021-01-10"
"Mychal Mulder","GSW",26,1,1,0,11,0,0,1,0,0,1,0,0,0,0,0,3,3,0,1,0,0,1,2.6,0,0,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,2,"2021-01-10"
"D'Angelo Russell","MIN",24,1,1,0,31.2,27,9,21,42.9,4,7,57.1,5,6,83.3,0,5,5,5,4,1,0,2,39.5,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,1,21,"2021-01-10"
"Eric Paschall","GSW",24,1,1,0,18.6,15,5,10,50,1,2,50,4,5,80,1,1,2,1,0,0,0,3,18.9,0,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,11,"2021-01-10"
"Al Horford","OKC",34,1,1,0,27.8,22,9,17,52.9,3,7,42.9,1,1,100,0,6,6,3,2,1,1,4,37.7,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,8,0,21,"2021-01-10"
"Alex Caruso","LAL",26,1,1,0,21.5,3,1,5,20,0,1,0,1,2,50,2,2,4,4,0,3,0,1,22.8,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,10,"2021-01-10"
"Garrett Temple","CHI",34,1,0,1,36.1,18,7,8,87.5,3,4,75,1,1,100,0,6,6,1,2,2,0,4,30.7,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,20,"2021-01-10"
"Ignas Brazdeikis","NYK",22,1,0,1,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,"2021-01-10"
